zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,fval
0.29,1,1.000000917803,8.30799227689479e-07,6.57010206720435e-07,3.96742294765621e-07,5.06482955081563e-08,-3.80656048535582e-07,0
0.29,0.99,1.00603030238817,-0.0118203531583437,0.00723883437306119,-0.00204712975140545,0.000817454620590711,-0.000216585905532221,1.2011841476276e-21
0.29,0.97,0.998278958910324,-0.00452416298942199,0.00949918658388616,-0.00413331254320569,0.00091019234061222,-2.82346556364437e-05,1.18615830962807e-21
0.29,0.96,0.996250514491301,-0.00259151158901055,0.00933866970719379,-0.0043019156677225,0.00171643150456705,-0.000409505758352184,8.50457531090134e-22
0.29,0.95,0.991428111401236,0.00338903925795589,0.00790232557288736,-0.00357836263495325,0.0010092304860098,-0.000147604643589789,0
0.29,0.94,0.983935478257887,0.0141386138023191,0.00328522674027568,-0.00177962071207792,0.000639219232063885,-0.00021611927606612,9.8896276880101e-22
0.29,0.92,0.975861106410217,0.0237717095238047,0.00136922050899367,-0.00151006800624909,0.000759567496281023,-0.000248614896380773,3.99053222575447e-21
0.29,0.91,0.974164909369465,0.0251891165271054,0.00121073540530969,-0.000902010869241892,0.000512654481359627,-0.00017241931945181,5.78204092178527e-21
0.29,0.9,0.966474347146116,0.0353818156420822,-0.00199291808811818,0.000435934259087418,-0.000348845852729354,5.27191726576623e-05,0
0.29,0.89,0.964338296808709,0.037607489082162,-0.00249242218213387,0.000739523170733863,-0.000217848679444324,2.80830875320041e-05,0
0.3,1,1.00000091780301,8.30799440927782e-07,6.57009934982255e-07,3.96742614998555e-07,5.06477393761045e-08,-3.80655756309146e-07,0
0.3,0.99,1.00642649913543,-0.0125073501012698,0.00764626266848111,-0.00222532205664341,0.000895530173692682,-0.000233097268647239,3.26710563931958e-22
0.3,0.98,1.0030131964573,-0.0110500505375515,0.0109507127438813,-0.00350777959802809,0.000909793333994146,-0.000313298112614571,0
0.3,0.96,0.994938043162819,-0.00127457156201063,0.00952639069491686,-0.00440641113672877,0.00170426685120239,-0.000485035348165978,0
0.3,0.95,0.993924368500946,-0.000806818939179238,0.0101009371545744,-0.00451812395154744,0.00168365984334573,-0.000381283157779725,9.16116166069485e-22
0.3,0.94,0.986798607432254,0.00859540632511246,0.00700135013687828,-0.0029404398856595,0.000741673307078029,-0.000193799279583152,0
0.3,0.93,0.979085849447353,0.019674765274308,0.00293840036696107,-0.0024180726408726,0.00105686676430718,-0.000334950664409453,1.5569922752081e-21
0.3,0.9,0.965871813783874,0.0364924054100025,-0.00254220906862528,0.000272464345059509,-3.82713322705733e-05,-5.31508666920238e-05,0
0.31,1,1.00000091698407,8.30251173196595e-07,6.5699604586402e-07,3.97256874432174e-07,5.13891519851287e-08,-3.80530106110578e-07,0
0.31,0.99,1.00080388560254,-0.00218696491487405,0.00231007696435948,-0.00241233801985573,0.00200960954358248,-0.000521746609430811,2.35436757669787e-21
0.31,0.97,0.99268040418375,0.00337064882752683,0.00755873821942051,-0.00448140180032339,0.000884143475728132,-9.90526905775502e-06,0
0.31,0.95,0.99224956797079,0.00234281121241794,0.00854569505135709,-0.00484035400050848,0.00220170686234995,-0.000496687647944462,8.63535675705506e-22
0.31,0.92,0.978590852680967,0.0195603389990285,0.00306782420854889,-0.00188214329070889,0.000955174901258322,-0.000289126453528881,5.51547274877397e-21
0.31,0.9,0.97010981775296,0.0297046539375856,0.000608755320272859,-0.000723968598226149,0.000484227894316974,-0.000180433991489234,5.08532287937421e-21
0.31,0.89,0.96553644879253,0.0352421549560801,-0.000771721010843241,-1.19897428671222e-05,3.3572036907752e-05,-2.53437343167645e-05,0
0.32,1,1.00000091698453,8.30298108629211e-07,6.57011667842929e-07,3.9719665259706e-07,5.13269762267193e-08,-3.80470721672226e-07,0
0.32,0.97,0.997557808890757,-0.00413054533587328,0.0100804592140164,-0.00482016767874324,0.00181296495464059,-0.000497892410265958,0
0.32,0.96,0.997770178980395,-0.00490603812898762,0.0104462465576399,-0.00480505962357439,0.00188579718770689,-0.000388442306991798,0
0.32,0.91,0.972933470788494,0.0265239394699004,0.00170481730416155,-0.00150295504273001,0.000365476838939502,-2.17637753269984e-05,3.39251632459415e-21
0.32,0.9,0.970438959095875,0.0295304020113792,0.000192021251258944,-0.000373441749635798,0.000353976659232661,-0.000138864958686478,4.61923757758064e-21
0.32,0.89,0.962511615085214,0.0392944168772949,-0.0019363164569927,0.000496210493453736,-0.000357603775670042,-5.20096120982857e-06,0
0.33,1,1.00000091697671,8.30277086458444e-07,6.57006013820233e-07,3.97236690713625e-07,5.13507416082999e-08,-3.80500033618231e-07,0
0.33,0.96,0.99436983754517,-0.000587263625418154,0.00976543452241938,-0.00506284921601504,0.00209248328256878,-0.000574959864057396,0
0.33,0.94,0.989378420387393,0.00398060864135438,0.0100627149116503,-0.00489228330291811,0.00208973131799232,-0.000616393920444822,0
0.33,0.92,0.979184538541219,0.0174341910335596,0.00550174716717496,-0.00304226009431078,0.00137451702488564,-0.000449812665780741,0
0.33,0.91,0.977338687201052,0.019592398873229,0.00468323122741076,-0.00234227665399169,0.000920644733314243,-0.000189699790425916,4.70988421821223e-21
0.33,0.9,0.967722009579987,0.0334942677022938,-0.00129573677086754,0.0006012041920825,-0.000777509053712545,0.000258816636320465,1.54912442796919e-21
0.34,1,1.00000091697669,8.30277158261339e-07,6.57005888116143e-07,3.972368271067e-07,5.13505515859365e-08,-3.80499898670276e-07,0
0.34,0.99,0.997872544940639,0.00295055083675033,0.000409166896302426,-0.00384341842427896,0.00355681541260361,-0.000943137105029335,1.44647597412914e-21
0.34,0.97,0.998351374957698,-0.00412344701827894,0.00841235634039003,-0.0043517262699057,0.00257282954939572,-0.000858759942703097,0
0.34,0.96,0.993318613677149,0.00137261914420659,0.00909785629423058,-0.00511431408864547,0.00145306924112881,-0.000125161603907742,0
0.34,0.95,0.991847695723471,0.00258308292573925,0.00849359446339756,-0.004618286591007,0.00246022420092326,-0.000763571304346901,0
0.34,0.92,0.979080551644144,0.0174549625986135,0.00579796297000938,-0.00320540144401726,0.00121075843107968,-0.000335913164650508,2.80341585626272e-21
0.34,0.91,0.9770566078221,0.0203094929374123,0.00390285966214863,-0.00190635144987156,0.000847191242583061,-0.000206814618142908,5.9189915287178e-21
0.34,0.9,0.967749400528756,0.0323047489016531,0.000501722383996733,-0.000334261582698882,-0.00015887647305254,-5.9681490238854e-05,0
0.34,0.88,0.961525659868287,0.039290514779431,-0.000762934375569336,-2.93144155521777e-05,1.9755382414564e-05,-4.04886303748245e-05,2.19760205201475e-21
0.35,1,1.00000091699807,8.3026449634444e-07,6.57016485498237e-07,3.97212962464137e-07,5.13392158109575e-08,-3.80484013735995e-07,0
0.35,0.99,0.997048353138178,0.0044625220511031,-0.000354431351841105,-0.00380879759364349,0.00356622977959947,-0.000911353470890553,1.03923287758113e-21
0.35,0.97,1.00117355618791,-0.0102243290698352,0.0127709156812448,-0.00475589140535471,0.00145552641014899,-0.000417150170119694,0
0.35,0.95,0.991831962418208,0.00106354984006311,0.0110760395499914,-0.00544418528820222,0.00205072542458319,-0.000575352511710273,0
0.35,0.94,0.991589867915779,0.00098316108971489,0.0110830940895709,-0.00532256059180619,0.00217361720040952,-0.000504381650661988,2.76692814129288e-21
0.35,0.93,0.987212772906716,0.00640092042168795,0.00916640014666177,-0.00360994691757467,0.00104087648300251,-0.000208164480516621,2.58286607234806e-21
0.35,0.92,0.976367625407352,0.0212284879403741,0.00467949391080718,-0.00302267001951992,0.00113942011166691,-0.000389436347140896,0
0.35,0.9,0.97129076228381,0.0279695229352451,0.00135428447327079,-0.00120140315398254,0.000870154873006121,-0.000280269124294932,8.30434929926519e-22
0.35,0.88,0.962677728526574,0.0377951402244643,-0.000455337923756262,-0.000170955376042093,0.000267220324057489,-0.000110603157432932,3.80583839635094e-21
0.35,0.87,0.956800465431849,0.0453062122252487,-0.00268867563082118,0.000819368126224583,-0.000301073113788635,6.69694253772375e-05,8.58376321930221e-21
0.36,1,1.00000091697545,8.30267630894729e-07,6.57021943600579e-07,3.97242554943196e-07,5.13318609318793e-08,-3.8049222533267e-07,0
0.36,0.98,1.00065844280629,-0.00501080745052594,0.00696935885265962,-0.00492150083198103,0.00316416183004377,-0.000857080926444442,9.50905908527863e-24
0.36,0.96,0.99598846296914,-0.00414993760951903,0.0126206350108733,-0.00572888214802917,0.00155814868420691,-0.000285744231271781,2.20061864056997e-22
0.36,0.95,0.995957929764996,-0.00448658167010027,0.0123321222056108,-0.00535541006749081,0.00203870717319501,-0.000484027967998536,0
0.36,0.92,0.981398294692587,0.0143321297005628,0.00670946015792764,-0.00347453515731714,0.00129833704641724,-0.000260765410535912,2.09430149367408e-21
0.36,0.89,0.965000740536354,0.035410271682398,0.000102850642319064,-0.000864481735450042,0.000605584826251224,-0.000251844662277141,0
0.36,0.87,0.956245337447687,0.0461210311009999,-0.00303082140660006,0.00112339300517307,-0.000643090797906589,0.000187417096147751,5.75543018607753e-21
0.37,1,1.00000091697662,8.30277382248194e-07,6.57005510118776e-07,3.97237240658381e-07,5.13499463776195e-08,-3.80499484226681e-07,0
0.37,0.97,1.0011449566876,-0.0103951836896324,0.0135748472541109,-0.00558086399227342,0.00157532291715806,-0.000316451553458963,0
0.37,0.94,0.99165417039007,0.000374543638520359,0.0117117709836007,-0.00501092199423713,0.00161532523833766,-0.000342090228668473,0
0.37,0.93,0.987460694479311,0.00569325660592621,0.01010800905894,-0.00454443989911106,0.00170110695806024,-0.000415768673011781,0
0.37,0.9,0.969050776249119,0.0300994955371665,0.00222150725011079,-0.00187958603075355,0.000765461813813671,-0.000254602517792524,2.00548441404667e-21
0.37,0.89,0.969365371583682,0.0285359971159246,0.00328160821489795,-0.0018744951921318,0.000948531210399525,-0.000253891632276774,0
0.37,0.88,0.959954610389016,0.0406118380914725,-0.000133793192826089,-0.000313161851587763,3.42942109450652e-05,-0.000150595045714018,3.17091798106358e-22
0.37,0.87,0.959293147129006,0.0412274040598802,-0.000580720987189072,-8.6272873242405e-05,0.00021274740133438,-6.30382801033048e-05,6.21656933275499e-21
0.38,1,1.0000009169766,8.30277459759116e-07,6.57005384205169e-07,3.97237380239433e-07,5.13497345797771e-08,-3.80499343097803e-07,0
0.38,0.99,0.999296138967402,0.000427780552743425,0.00201884777078303,-0.00476423162944771,0.00414410703733588,-0.00112012015016291,3.43834235512589e-22
0.38,0.97,0.997450637391063,-0.00147208586242412,0.00705743462124678,-0.00561240213916916,0.00337169555777881,-0.000792651901287605,3.22657156877839e-21
0.38,0.95,0.992680359402876,0.000447592845301889,0.0101057728731601,-0.00480646086884198,0.00241096236947656,-0.000835487189089833,0
0.38,0.94,0.988456844036952,0.00525574044668007,0.0101377562320026,-0.00514980457188662,0.00156738673302516,-0.000265124830070898,1.41941567471513e-21
0.38,0.91,0.975361726213781,0.0211549141129527,0.0058730739894665,-0.00345144873045853,0.00161757592209652,-0.00055285593223445,9.476009841058e-22
0.38,0.89,0.966473494609353,0.0326688250478396,0.00180971529221582,-0.00140688739208988,0.000743195178412933,-0.000285221442784582,1.07386372189096e-09
0.38,0.87,0.956447435587921,0.0455864458356045,-0.00299037869811497,0.0016963326956632,-0.000880788147171516,0.000144219162192458,3.7337562816239e-21
0.39,1,1.00000091698298,8.302774231666e-07,6.56997176482203e-07,3.9723414404588e-07,5.1356112901937e-08,-3.80500620829123e-07,0
0.39,0.98,0.999703287881194,-0.00297120033756533,0.0057115553501207,-0.00518218959808866,0.00380638591109566,-0.00106526489598682,0
0.39,0.97,0.996737507450325,-0.00146717600156231,0.00808158444826885,-0.00570965197955234,0.00321461417630951,-0.000854250441896767,1.15631896573053e-21
0.39,0.96,0.999809314024026,-0.0082901694299089,0.012352232124174,-0.00577349464377389,0.00241242883935671,-0.000507628213827076,5.63650540369838e-22
0.39,0.94,0.992015547203469,-0.000936090346478005,0.0132316630352033,-0.00589053432851367,0.00213657363205905,-0.000554361170363692,0
0.39,0.93,0.990316301845175,0.00118925569311684,0.012149107405201,-0.00500245986251875,0.00167119865645454,-0.000320545200605149,2.74810805503348e-22
0.39,0.92,0.980882362777909,0.0141453302300621,0.0074691589454397,-0.00303923995045585,0.000762637423186279,-0.000217328420860999,0
0.39,0.9,0.969056269500823,0.0291598307965201,0.00372392115995784,-0.00257069529138506,0.00101884907706277,-0.000385122998806638,0
0.39,0.89,0.967583735163191,0.031545241111378,0.00160507828339664,-0.00157893344317629,0.00135987528460629,-0.000511875161530579,6.4669412562228e-22
0.39,0.87,0.958932442298913,0.0410856396418066,0.000192610331194329,-0.000450475497938196,0.000491837533568842,-0.000248787901296665,0
0.39,0.86,0.95137557483854,0.0507728986702812,-0.00247829553163787,0.00074269290142767,-0.00047223405030449,6.27060274066571e-05,4.31762493042021e-21
0.4,1,1.00000091697656,8.30277617509396e-07,6.57005132095417e-07,3.97237660880125e-07,5.13492977378568e-08,-3.80499056417898e-07,0
0.4,0.99,0.998781138357989,0.00112675402580518,0.00229349512509676,-0.00542793660861959,0.00426758962630152,-0.00103851798826065,1.04658050150763e-10
0.4,0.98,0.996773559634185,-0.00149470012480792,0.00899060032368592,-0.00633024368206329,0.00265854516244771,-0.000595187038304136,1.13574657951289e-22
0.4,0.97,0.996148117782957,-0.00163777690854016,0.00925555276479499,-0.00592544189492023,0.0030317621765587,-0.000869586305895088,0
0.4,0.92,0.978370666924808,0.0172470251688126,0.00753698095081677,-0.00449076411012358,0.0020632360973116,-0.000724224050420424,0
0.4,0.91,0.979466249609935,0.0152383082593234,0.00790202278165416,-0.00392840988501938,0.00185982422146347,-0.000535009441355336,0
0.4,0.9,0.97125752568596,0.0248499109252369,0.00629236295041016,-0.0028115069895332,0.000751921570131709,-0.000337161883868292,0
0.4,0.89,0.967300875539417,0.0321258573329921,0.00153751451861691,-0.00172213389141225,0.00100238692758381,-0.000241379166641958,0
0.4,0.88,0.961986576617156,0.0400554204038613,-0.00401752667185798,0.00287416259147631,-0.000920193455176651,2.47531459400489e-05,5.44179670860479e-21
0.4,0.86,0.95346450024271,0.0482642078682988,-0.00251891840925476,0.00100193417789758,-8.36698414402222e-05,-0.000124711197308562,2.62499182212411e-21
0.4,0.85,0.950459730197256,0.0509896094910566,-0.00206032376838139,0.000796595688837327,-0.000231788407477135,4.9598803329462e-05,7.28335826996129e-10
0.41,1,1.00000091697655,8.30277697691291e-07,6.57005005810836e-07,3.97237802101204e-07,5.13490734582496e-08,-3.80498911449408e-07,0
0.41,0.98,1.00326828744033,-0.00939962464406467,0.00914343105732075,-0.00542241447134197,0.00330701348140857,-0.000894118566815479,0
0.41,0.97,0.998121452932115,-0.00593040001590961,0.0126936938039319,-0.00666086415062143,0.00220284963111129,-0.000424104541165657,2.03029000051933e-21
0.41,0.95,0.995716531085852,-0.00473212793491707,0.0135487259484953,-0.00634501627915465,0.00231187409769049,-0.000497247479594498,0
0.41,0.94,0.995493487750634,-0.00573140253811137,0.0147067036293875,-0.00616270481146163,0.00207916911964948,-0.000382455102488298,1.79044877574235e-21
0.41,0.93,0.988545997153561,0.00239496959356149,0.0134735488149617,-0.00613205100971056,0.00246114777827914,-0.000740753830663561,0
0.41,0.92,0.980681169728721,0.0130389989226893,0.00975758334489994,-0.00431466369913338,0.00126727952702022,-0.000427446795243179,8.68275503522269e-10
0.41,0.91,0.979960887616687,0.0138183179884339,0.0093087909971922,-0.00447798834846134,0.00196455369528506,-0.000571576370061874,1.34299636413911e-21
0.41,0.9,0.973323750850292,0.0217673184895515,0.0075518204088796,-0.00329337684769695,0.00102912010400384,-0.000375580742787434,0
0.41,0.89,0.966249335772572,0.0324706903375304,0.00268619428323625,-0.00200455423662284,0.000943367280028517,-0.000341912208912327,1.00660208564674e-21
