beta,omega,solution_1,solution_2,solution_3,power
0.8,0.2,1.05887566031379,8.08031971063285e-06,-0.0588743525004904,-0.0982964565051306
0.8,0.22,1.06002798638976,3.03683231655302e-06,-0.0600267013180651,-0.105895710503764
0.8,0.24,1.02546911898573,-4.5899516424834e-06,-0.0254671502983498,-0.108934930585919
0.8,0.26,1.02198222209394,-1.90909437117115e-06,-0.0219801844661895,-0.115565386174459
0.8,0.28,1.03459383701526,4.49725414831075e-06,-0.0345920488957683,-0.121921806551951
0.8,0.3,1.09308159008565,1.21051817586066e-05,-0.093080958872044,-0.133083849017448
0.8,0.32,1.11465430381053,-1.74639843802698e-05,-0.114654098991707,-0.138948371975903
0.8,0.34,1.10537357047884,7.75388871173751e-05,-0.30376726904752,-0.127600543211037
0.8,0.36,1.1178377813223,4.98677644137675e-06,-0.287042214887393,-0.121026129622576
0.8,0.38,1.1276589120911,6.50244560606805e-05,-0.272181695333327,-0.114312059404903
0.8,0.4,0.532851930333627,0.394561570803999,0.467155879754758,-0.107018848513954
0.8,0.42,0.594620323605455,-0.429442889363176,0.405394413806555,-0.106460509169589
0.8,0.44,0.641578878423249,0.490641036268027,0.344910276094225,-0.10510626200124
0.8,0.46,0.660181158719806,0.525865574304259,0.280813855960686,-0.095898987438535
0.8,0.48,0.761678048807931,0.499722535005567,0.238324195327512,-0.10680971938736
0.8,0.5,0.801475378584141,0.49407299336271,0.198526134188346,-0.1010121548902
0.8,0.52,0.834317871180365,0.482718454460035,0.165683058983779,-0.0932098422590077
0.8,0.54,0.86147342741766,0.467331721923841,0.138526247401706,-0.084169029497402
0.8,0.56,0.883972891007625,0.449200957054485,0.116027158583024,-0.0744506081440715
0.8,0.58,0.899438093880548,0.43320091203094,0.0966193098870728,-0.0635947734099187
0.8,0.6,0.913258956592082,0.4166032379523,0.0803485065008443,-0.0530342899067867
0.8,0.62,1.15380419554334,1.09827556466868e-05,-0.179551726444997,-0.0511860799425179
0.8,0.64,0.940024942661016,0.376768099188477,0.0566075261200492,-0.0340275088675535
0.8,0.66,0.943979416593602,0.376743948377319,0.0402297276708602,-0.0257136159657936
0.8,0.68,0.96140877662797,0.350702035186669,0.0243896293780385,-0.0270823599483178
0.8,0.7,0.976008151925639,0.327221840612513,0.0114940402771287,-0.0274326297274094
0.8,0.72,0.988688316086252,0.305586870807196,0.000418728740504228,-0.0271856643322738
0.8,0.74,0.999602044775642,0.286013592412991,-0.00907141760960446,-0.0265679462614871
0.8,0.76,0.984743631204963,-0.310064787655546,0.00620167790669548,-0.0242956030072603
0.8,0.78,1.01762125552768,0.251815501998396,-0.024817224738493,-0.0248630103233156
0.8,0.8,1.02516260950234,0.236831794942109,-0.0314727709579404,-0.0239385243828208
0.8,0.82,1.03393491522033,0.212906202134122,-0.0373840854193835,-0.026758888912326
0.8,0.84,0.958202350699351,-7.29819559329292e-08,0.0418009484143549,-0.0197309658255183
0.8,0.86,0.956658356201002,3.76932422854645e-08,0.0433449734503117,-0.000366108700671809
0.8,0.88,0.963588115696449,-2.19376215430618e-07,0.0364150768935301,-3.1556963545789e-22
0.8,0.9,1.02277425525092,-0.193598664925905,-0.0227703187014152,-0.037397318902791
0.8,0.92,1.0409654320723,-0.140824083934037,-0.0409623772439294,-0.0422872368173416
0.8,0.94,0.983537414685486,-2.13092280248409e-06,0.0164653833457421,0
0.8,0.96,0.989370787466948,-2.92800700588178e-06,0.0106318951937443,0
0.8,0.98,0.994850611549356,-3.54098495132705e-06,0.00515196273182959,0
0.8,1,1.00000492585533,-3.97451243693105e-06,-2.4535171620132e-06,0
0.82,0,4.35039704120154e+153,0.1,0.1,0
0.82,0.02,1.00098840649102,3.14085100573692e-06,-0.000985953675595714,-0.00999386830955159
0.82,0.04,1.03496005025597,5.37878022778255e-06,-0.0349582693885374,-0.020619174053168
0.82,0.06,1.02340739370203,-4.53893170654157e-06,-0.0234053842362427,-0.030258113174681
0.82,0.08,1.01889351689473,-2.98836588698404e-06,-0.0188914181642065,-0.0399309156536264
0.82,0.1,1.01686588716631,4.07272815463107e-06,-0.0168637484010798,-0.0494944313927365
0.82,0.12,1.01582469853966,3.29098508852205e-06,-0.0158225391730053,-0.0588725015814126
0.82,0.14,1.01592172940458,-3.91533335854414e-06,-0.0159195718858294,-0.0680383225613965
0.82,0.16,1.01613623960629,4.10509807999188e-06,-0.0161340864096575,-0.0769127008368334
0.82,0.18,1.01724006588131,3.02214160582782e-06,-0.0172379345065726,-0.0854826512858472
0.82,0.2,1.01898474828596,3.02931279659509e-06,-0.0189826514194091,-0.0936894691724603
0.82,0.22,1.0225210242029,4.58173274224683e-06,-0.0225189972957983,-0.101524007874125
0.82,0.24,1.06437474883883,7.87293989655038e-06,-0.0643735497900752,-0.113237943708104
0.82,0.26,1.0296017152826,2.93886903471988e-06,-0.0295998284081148,-0.11560946437112
0.82,0.28,1.03494997103462,4.85655012400352e-06,-0.0349481899626579,-0.121769818327315
0.82,0.3,1.03399210831642,4.63194460132803e-06,-0.0339903082966559,-0.127054641552526
0.82,0.32,1.11555662549927,-1.02258316435563e-05,-0.115556438599073,-0.138726307215915
0.82,0.34,1.10582029178765,-3.74675822907083e-06,-0.303197493219159,-0.127072370148444
0.82,0.36,1.11819786248437,-2.71060922772705e-06,-0.286524911840576,-0.120534917872295
0.82,0.38,1.12793010360905,-3.63445902011246e-05,-0.271744883378592,-0.11386538217923
0.82,0.4,0.503204983517926,-0.000232420137056623,0.496807317297263,-0.132992523241739
0.82,0.42,0.595849645264488,-0.430027480745549,0.404165073614092,-0.105758922031351
0.82,0.44,0.646169878501097,0.487335922236629,0.346686326307519,-0.104324240680101
0.82,0.46,0.664484332935627,0.522715650621465,0.282672073323251,-0.0950258062136676
0.82,0.48,0.760295990113744,0.499782368259247,0.239706280765747,-0.10418327214295
0.82,0.5,0.716258845289408,0.545008149295986,0.188155986893143,-0.078248727135415
0.82,0.52,0.832912928333537,0.483354412710508,0.167083576207686,-0.0905216464885078
0.82,0.54,0.860089079461412,0.468272402685096,0.139911529227927,-0.0815154667527613
0.82,0.56,0.882643478821008,0.450434273364037,0.117356615436777,-0.0718432128607337
0.82,0.58,0.901123375703677,0.431150440997853,0.0986059215210399,-0.0618396028292724
0.82,0.6,0.91419837094709,0.414996073210883,0.0822394794763364,-0.0512203130596627
0.82,0.62,1.15379696028889,2.22249737253016e-05,-0.17949910426786,-0.0511205013151463
0.82,0.64,0.939284319661402,0.377335702738246,0.0580139640584482,-0.0320877245486988
0.82,0.66,0.943793604672799,0.377000163681405,0.040435113830819,-0.0256530447112412
0.82,0.68,0.961778482862404,0.350134208668261,0.0240434413069861,-0.0271059391008684
0.82,0.7,0.976438534277132,0.326526857069122,0.011090737189367,-0.027452851721824
0.82,0.72,0.988976833148555,0.305095279033978,0.000153711370764722,-0.0271817737378157
0.82,0.74,1.14944495569437,1.70330276942964e-06,-0.162097857849023,-0.0354618299950466
0.82,0.76,0.982684998447499,-0.313497384424718,0.00820142124337321,-0.0241251306224887
0.82,0.78,1.01780901600323,-0.251475103142409,-0.0249895906645019,-0.0248529293665788
0.82,0.8,1.02531916688562,0.236537538447025,-0.0316204238625191,-0.0239303087206257
0.82,0.82,1.03377020223148,0.214380797200498,-0.0375461866540685,-0.0260917126449551
0.82,0.84,0.956928685042913,1.58004590721419e-07,0.0430746392603706,-0.0157485172373366
0.82,0.86,0.95599338031251,-8.24909832375516e-07,0.0440099624999086,0
0.82,0.88,0.96358851469368,-1.31703554119373e-06,0.0364146778992633,-9.19144505969356e-22
0.82,0.9,1.04252815563567,-0.151581694329966,-0.0425250253284014,-0.0389726518781571
0.82,0.92,1.0400125694279,-0.145311000107947,-0.0400094513792121,-0.0413363886034002
0.82,0.94,0.983537645648161,-2.74814235966543e-06,0.0164651523846027,0
0.82,0.96,0.98937078303737,-3.42579373129962e-06,0.0106318996283361,0
0.82,0.98,0.994850580402572,-3.49441613068391e-06,0.00515199387877407,0
0.82,1,1.0000049786077,-3.99983379364325e-06,-2.50627032819254e-06,0
0.84,0,4.35039704120154e+153,0.1,0.1,0
0.84,0.02,1.00103150342871,3.51711557799507e-06,-0.00102905146933159,-0.00999382369718692
0.84,0.04,1.03498886989859,5.62800027943363e-06,-0.0349870896036454,-0.0206196432809071
0.84,0.06,1.02341155485935,-4.56284889667187e-06,-0.0234095454757601,-0.0302564444345312
0.84,0.08,1.01879223423533,-4.23961723665628e-06,-0.0187901334891598,-0.0399228122041806
0.84,0.1,1.01681524926931,3.4552543580012e-06,-0.0168131094963997,-0.0494846568560965
0.84,0.12,1.01595768559526,4.12653314722345e-06,-0.0159555288672232,-0.058864289113727
0.84,0.14,1.01589993484429,-3.08503264679402e-06,-0.0158977769027234,-0.0680165966996093
0.84,0.16,1.06051969051292,-7.32358045174048e-06,-0.0605184150645921,-0.0819356624303372
0.84,0.18,1.01748580468756,4.26006324517514e-06,-0.0174836781855463,-0.085448017516293
0.84,0.2,1.0190086001785,4.19777783299107e-06,-0.0190065037952965,-0.0936303196570196
0.84,0.22,1.02270927113703,4.58243877600531e-06,-0.0227072479532684,-0.101451791560539
0.84,0.24,1.02491427775211,4.69297678054665e-06,-0.0249122981823173,-0.108706821356151
0.84,0.26,1.07199848083879,-9.79328094283512e-06,-0.0719974324053024,-0.120287031185081
0.84,0.28,1.0810254990526,1.14898519511399e-05,-0.0810246293752029,-0.126745751710632
0.84,0.3,1.04322243391061,-5.74534891314231e-06,-0.0432208163550428,-0.127057638632151
0.84,0.32,1.09070512919382,1.69200938729665e-05,-0.321468079069444,-0.13277444937728
0.84,0.34,1.10629666762035,-5.89561561878946e-05,-0.302589725477835,-0.126555717746448
0.84,0.36,1.11854926981261,-3.94407089556437e-06,-0.286020106813544,-0.120055638966275
0.84,0.38,1.12818781312509,-1.68500027276785e-06,-0.271325071714936,-0.113426626153261
0.84,0.4,0.535266910220778,0.395879806534994,0.464740839064891,-0.105597541461468
0.84,0.42,0.597078252027292,-0.430615412802613,0.402936448365036,-0.105065696189606
0.84,0.44,0.650286183708705,0.484431401888908,0.348197345251561,-0.103581064658638
0.84,0.46,0.668597888157062,0.519673499114107,0.284498203962397,-0.0942129284065058
0.84,0.48,0.691126889929748,0.53825696326426,0.232355220807793,-0.0851564128547219
0.84,0.5,0.798733742173091,0.494721085037255,0.201267818499061,-0.0957773726673372
0.84,0.52,0.751801216212515,0.535910748437699,0.155662489405961,-0.0701361861162003
0.84,0.54,0.786551264332086,0.520863391210237,0.128017747054774,-0.0637240852883351
0.84,0.56,0.881342113543349,0.451619617363172,0.118654819179172,-0.0693905711922301
0.84,0.58,0.900093669627913,0.432347577458708,0.0999003067836734,-0.0595208390231601
0.84,0.6,0.91442124824405,0.414347127518829,0.0838857882354246,-0.0493324773842986
0.84,0.62,1.15379020165481,2.4173554939537e-05,-0.179450709157598,-0.051054934136893
0.84,0.64,0.936841827453449,0.382965072817579,0.0580569550931054,-0.0299664215459818
0.84,0.66,0.944803625522127,0.375569694527393,0.0394321332977587,-0.0258100659101826
0.84,0.68,0.962145871172416,0.349570444305048,0.0236984399089169,-0.0271311016412238
0.84,0.7,0.976759612480992,0.32600482343071,0.0107946251234951,-0.0274591158067739
0.84,0.72,0.989251022468748,0.304626764244842,-9.68327050859499e-05,-0.0271754095443118
0.84,0.74,1.14943919225242,1.20570877603717e-06,-0.162081990403577,-0.0354385395195796
0.84,0.76,1.14803461010396,2.21477704785253e-05,-0.158472664913525,-0.0344854887883467
0.84,0.78,0.991380953602811,-0.297783056360235,0.000613365358466276,-0.0235310545835907
0.84,0.8,1.0254774478873,0.236239243988605,-0.0317699083898594,-0.0239217809478486
0.84,0.82,1.03359010704143,0.215820784302583,-0.0376932439856639,-0.025452521595631
0.84,0.84,0.955686978753386,7.81514267772267e-08,0.0443163701104126,-0.0116718139457007
0.84,0.86,0.955992262371441,2.12835962024221e-06,0.0440110804338856,-4.59016600358375e-21
0.84,0.88,0.963587963344941,-3.5041215960158e-06,0.0364152292805359,-1.0673811825445e-21
0.84,0.9,0.970683116681884,-1.98089977396047e-06,0.0293199355933244,0
0.84,0.92,1.0458672179383,-0.132776178702167,-0.0458643396527193,-0.0417740919435016
0.84,0.94,1.03932506941108,0.137090855317596,-0.0393247305946026,-0.042963137527944
0.84,0.96,0.989370989680458,-3.31931852346972e-06,0.0106316929801045,-4.6870562247961e-12
0.84,0.98,0.994850418064478,-2.80204771296342e-06,0.00515215621322534,-4.43022957890869e-12
0.84,1,1.00000112218319,4.95312212385368e-06,1.35014192067483e-06,-1.25704364177622e-20
0.86,0,4.35039704120154e+153,0.1,0.1,0
0.86,0.02,1.00100256857362,3.25324674143558e-06,-0.00100011603933093,-0.00999375887459972
0.86,0.04,1.034992837026,5.59818836994492e-06,-0.0349910568092204,-0.0206191871295801
0.86,0.06,1.02349462005005,-3.88764550713897e-06,-0.0234926123159566,-0.0302577980725269
0.86,0.08,1.0188924735105,-3.44004764844442e-06,-0.0188903747548668,-0.0399225921992979
0.86,0.1,1.01690909231728,4.05703087905926e-06,-0.0169069544064475,-0.0494804127253923
0.86,0.12,1.01590122485918,3.12304592125862e-06,-0.0158990670044774,-0.0588488429124335
0.86,0.14,1.01618989694006,-3.06009763390636e-06,-0.0161877447338634,-0.0680072930266379
0.86,0.16,1.01543566968117,-4.06614437306856e-06,-0.0154335025471439,-0.0768249536310526
0.86,0.18,1.01758531348003,4.15239519178824e-06,-0.0175831889451385,-0.0854080592304965
0.86,0.2,1.05966929235921,8.56179478893973e-06,-0.0596680002479336,-0.0981872968526188
0.86,0.22,1.02190929158975,-4.40902666740326e-06,-0.0219072524942494,-0.101340375653281
0.86,0.24,1.0651347014231,8.96828582699677e-06,-0.0651335174162958,-0.113090134406334
0.86,0.26,1.03083483464872,-2.84028019392553e-06,-0.0308329721072619,-0.115395030498179
0.86,0.28,1.08180718989602,1.16238124697558e-05,-0.0818063356810215,-0.12665284621927
0.86,0.3,1.09574509282277,8.4692262212223e-06,-0.0957445142545075,-0.13266719689021
0.86,0.32,1.09132468386542,0.000147118814855907,-0.320757527355853,-0.132242735744131
0.86,0.34,1.10672642764159,-3.41920833957549e-06,-0.30204086621308,-0.126048527044312
0.86,0.36,1.1188979109992,4.50374965128123e-06,-0.285519332316005,-0.119584880790642
0.86,0.38,1.12846210743565,5.84208288761584e-05,-0.270874593241316,-0.112995958696699
0.86,0.4,0.551833560781286,0.000227132367440284,0.448177773663433,-0.133038394453703
0.86,0.42,0.598271202782358,-0.431187622635966,0.401743479673473,-0.104389649653281
0.86,0.44,0.651559170495821,0.479509694670384,0.348445451579629,-0.102132342337042
0.86,0.46,0.672650667974419,0.516680166285581,0.286291139724494,-0.0934014292395502
0.86,0.48,0.694652271178598,0.535601499238398,0.234132134146378,-0.0842418576984621
0.86,0.5,0.722171434420492,0.540416501439742,0.191736965053925,-0.0760935172065401
0.86,0.52,0.754059121428541,0.534087831482053,0.157383491030824,-0.0689333751734657
0.86,0.54,0.857456299939542,0.470012276352592,0.142544343617016,-0.0766285411479408
0.86,0.56,0.88008006124654,0.452749371843077,0.119920305499139,-0.0670780872456924
0.86,0.58,0.898889717119183,0.433736702485069,0.101110464900143,-0.0572807707040902
0.86,0.6,0.882363283875913,0.450834868934858,0.0749213216891143,-0.0424726816322057
0.86,0.62,1.15378489887013,-1.13214957816676e-07,-0.179414510706918,-0.050989627817762
0.86,0.64,0.934114589824886,0.388297553715651,0.0579872875497727,-0.0280488749685127
0.86,0.66,0.945196201395212,0.37500940654154,0.0390522324694167,-0.0258560491677097
0.86,0.68,0.962511346179229,0.349008849924936,0.0233567361746398,-0.0271537418283525
0.86,0.7,0.977079825904191,0.325482526445285,0.0104998878331467,-0.0274635339548787
0.86,0.72,1.15022520440812,2.40515908561199e-06,-0.164337195304932,-0.0375051495111075
0.86,0.74,1.00033905419897,-0.284725310993751,-0.00974842328149881,-0.0265438646257917
0.86,0.76,1.14845858185128,3.87515424256128e-06,-0.159513975821084,-0.0337915624635007
0.86,0.78,1.14379801233169,2.53178590792721e-08,-0.149649965997704,-0.0371976551910699
0.86,0.8,1.02563196022877,0.235947482230551,-0.0319155891037001,-0.0239127291929696
0.86,0.82,1.03340196931559,0.217215315390591,-0.0378352992462755,-0.0248299703992384
0.86,0.84,1.041171163588,-0.192963284424045,-0.0431533285537001,-0.0282750506989756
0.86,0.86,0.95599361353743,-1.25035852132967e-06,0.0440097292745828,-1.33041034761825e-11
0.86,0.88,1.02393893224854,0.207585892026062,-0.0240305127584329,-0.0325946617909531
0.86,0.9,1.0233066226175,-0.19817757670466,-0.0233026513142684,-0.0351782640729137
0.86,0.92,1.0400251769291,-0.149348797280663,-0.0400220191977365,-0.0398549533711684
0.86,0.94,0.983537827566787,-3.01505260160287e-06,0.0164649704650177,-1.39503144098752e-11
0.86,0.96,0.989368449373135,3.72963275506016e-06,0.0106342332679614,-7.0847277673263e-21
0.86,0.98,0.994849499200519,-2.85333992082461e-07,0.00515307507046916,0
0.86,1,1.00000499136435,-4.50614018279128e-06,-2.51902222267342e-06,0
0.88,0,4.35039704120154e+153,0.1,0.1,0
0.88,0.02,1.00105901355529,3.29112748187321e-06,-0.00105656213780189,-0.00999373079718838
0.88,0.04,1.03498107499672,5.38567254095731e-06,-0.0349792945452024,-0.0206181455397647
0.88,0.06,1.02340782682092,-4.25659772253738e-06,-0.0234058173664962,-0.0302526781579737
0.88,0.08,1.01922711153106,-2.52522695128283e-07,-0.0192250194257637,-0.03993153712259
0.88,0.1,1.01686454173505,3.29343181694304e-06,-0.0168624029355005,-0.0494708946830626
0.88,0.12,1.01580814611702,1.75532008978052e-06,-0.015805986407785,-0.0588319863319781
0.88,0.14,1.01555448996919,1.49294646101058e-06,-0.015552325240139,-0.0679614016505029
0.88,0.16,1.00779224384296,3.55206836891936e-06,-0.00778992560477147,-0.0766353005919524
0.88,0.18,1.01773854584367,4.04682146254678e-06,-0.0177364243385188,-0.0853702291638984
0.88,0.2,1.05987871874403,7.82769822233389e-06,-0.0598774307664244,-0.0981411623175865
0.88,0.22,1.02308568128834,4.57357862635844e-06,-0.0230836655495116,-0.101307679916127
0.88,0.24,1.06558894195816,9.17861716395697e-06,-0.0655877669378708,-0.113029487301397
0.88,0.26,1.07139571859327,9.40102501559984e-06,-0.0713946584275565,-0.119821570662636
0.88,0.28,1.0360462355565,5.49612913455003e-06,-0.0360444761739247,-0.12131729677834
0.88,0.3,1.09562515845699,-5.06843610119575e-06,-0.0956245773829802,-0.132359412635669
0.88,0.32,1.0918697337778,-6.95059475280211e-05,-0.320125593566686,-0.13171164905736
0.88,0.34,1.10716848830011,-5.20467175063985e-06,-0.301472059822862,-0.125546393346647
0.88,0.36,1.11923529513321,-8.30249439147586e-06,-0.285034603566829,-0.119120661464311
0.88,0.38,1.12870624768925,6.37037718895308e-06,-0.270474328274423,-0.112571115578021
0.88,0.4,0.570754596859982,0.338659200138243,0.429253016400555,-0.113283691915833
0.88,0.42,0.599422789293087,0.431652835412373,0.400583337272394,-0.103744121311337
0.88,0.44,0.651887271046381,0.474808751670738,0.348117391029822,-0.100609518506738
0.88,0.46,0.676608675483468,0.513790492220837,0.287988128944079,-0.0926206514624989
0.88,0.48,0.698114783159644,0.532992310980334,0.235879488994269,-0.0833419504999202
0.88,0.5,0.796160464012484,0.495292465813634,0.203841141560485,-0.0910678311886046
0.88,0.52,0.828987075706753,0.485048673733721,0.171013982239899,-0.0832756299339214
0.88,0.54,0.789800236489207,0.518131313076491,0.131316552900162,-0.0610740671704331
0.88,0.56,0.878851968369364,0.453831473597688,0.121145179241393,-0.0648835698768766
0.88,0.58,0.897691124759313,0.435098048287848,0.102278608051691,-0.0551516512186669
0.88,0.6,0.913335966436782,0.415470217856252,0.0865754603660413,-0.0454782601957753
0.88,0.62,1.1537775027072,3.96095025355439e-06,-0.179364764097756,-0.0509236420188621
0.88,0.64,0.931314576604268,0.393148306348956,0.0578956537138644,-0.0263219550373934
0.88,0.66,0.945587282784446,0.374450343090766,0.0386768127114682,-0.0258996313253094
0.88,0.68,0.962848606837791,0.348488912874635,0.0230437841179553,-0.0271704104958943
0.88,0.7,0.977387205807152,0.324978490780963,0.0102177599567429,-0.0274649691626284
0.88,0.72,0.989806142265761,0.303682905255055,-0.000608960019045436,-0.0271720452668326
0.88,0.74,1.00055956624428,-0.284334526289882,-0.00995173325103926,-0.0265353622464606
0.88,0.76,1.14864155607665,-7.23522804038119e-06,-0.159974618411009,-0.0334711744979982
0.88,0.78,1.01834987256238,-0.250474888514861,-0.025496472907428,-0.0248252837536799
0.88,0.8,1.02578539278785,0.235657386701874,-0.0320600917306523,-0.0239032585374537
0.88,0.82,1.03320522098446,0.218581852287835,-0.0379721677811519,-0.0242361219801764
0.88,0.84,1.04079105284185,-0.194962191062119,-0.0430137190185797,-0.0276038714409032
0.88,0.86,1.047519268067,-0.170410779494965,-0.0481383068427837,-0.0314297340095544
0.88,0.88,1.02512168497708,0.206871530686358,-0.0252775970644355,-0.0319448967757298
0.88,0.9,1.03133178046286,-0.182997149902285,-0.031328118017168,-0.0351179467436188
0.88,0.92,1.03969426536143,-0.152100146967871,-0.0396910738753136,-0.0390822700372445
0.88,0.94,0.983537812008849,-3.06508367560496e-06,0.0164649860237575,0
0.88,0.96,0.989369760465016,1.97553549364465e-07,0.0106329221850786,0
0.88,0.98,0.994850743099453,-4.25023281585731e-06,0.00515183118614542,0
0.88,1,1.00000235801539,3.08839671751772e-06,1.14303720522832e-07,-4.9866540694241e-21
0.9,0,4.35039704120154e+153,0.1,0.1,0
0.9,0.02,1.00103208639843,3.49709544072067e-06,-0.00102963445039036,-0.00999365389440845
0.9,0.04,1.00749186488211,3.66614665684417e-06,-0.00748954070384735,-0.0199761886269088
0.9,0.06,1.00549365254911,-2.73185497840927e-06,-0.0054912887848853,-0.0298413000903378
0.9,0.08,1.01885740665103,-4.23700525856278e-06,-0.0188553071939328,-0.0399129366110333
0.9,0.1,1.01699469072943,4.11377135390379e-06,-0.0169925545122089,-0.0494680590671563
0.9,0.12,1.00609748239765,3.7698097520432e-06,-0.00609513064088526,-0.0585876197238366
0.9,0.14,1.01618977628361,-4.00187266088383e-06,-0.0161876240657136,-0.0679651917315841
0.9,0.16,1.01647660325224,4.19508688161556e-06,-0.0164744567887371,-0.0768020702355703
0.9,0.18,1.01794061819497,3.21750138047759e-06,-0.017938500678413,-0.0853345105983653
0.9,0.2,1.06015712755012,7.89640882054908e-06,-0.0601558450811697,-0.098107318679455
0.9,0.22,1.02133235871795,4.51854445676935e-06,-0.0213303082995788,-0.101161507426461
0.9,0.24,1.06604234467096,9.3474057262288e-06,-0.0660411786202081,-0.11296875285008
0.9,0.26,1.07194971735388,9.77157247973889e-06,-0.0719486681493363,-0.119738905047706
0.9,0.28,1.08171243596605,-6.91982805488653e-06,-0.081711579693246,-0.126182332660911
0.9,0.3,1.04348167214909,6.26809840836505e-06,-0.043480059839809,-0.126458537648162
0.9,0.32,1.09239077480715,5.7031683644405e-06,-0.3195183659072,-0.131190220226907
0.9,0.34,1.10759399151435,-9.72918335950235e-06,-0.300920100527801,-0.125057544060112
0.9,0.36,1.11956978667251,-2.4218048515501e-05,-0.284549489149212,-0.118665493043337
0.9,0.38,1.12897362655502,-7.27764351551542e-05,-0.270036108834881,-0.112156877124246
0.9,0.4,0.555368347325145,9.94291848401953e-05,0.44464291846778,-0.130075339302115
0.9,0.42,0.60048587058274,-0.43223425472084,0.399528778419855,-0.103107579760183
0.9,0.44,0.652149575981011,0.470260583672402,0.347855125886443,-0.0991668648688663
0.9,0.46,0.717412161552311,0.454703255176363,0.282591403340063,-0.103182629393995
0.9,0.48,0.701430831829648,0.530474668158131,0.237590050137061,-0.0824963971192788
0.9,0.5,0.727754728738018,0.536056592578263,0.195155366555449,-0.0740848127955226
0.9,0.52,0.827737840486787,0.485567427123302,0.172263150457542,-0.0811146386466057
0.9,0.54,0.854986533618048,0.471586734760483,0.1450141422388,-0.0722409440572127
0.9,0.56,0.877670793528524,0.454854095083276,0.122329456038885,-0.062795270396512
0.9,0.58,0.896558617304441,0.436363505474268,0.103441580939636,-0.0531650179897053
0.9,0.6,0.912291263310659,0.416897277623546,0.0877037831929968,-0.0435995476427674
0.9,0.62,0.925045320197425,0.398213825549731,0.0743842895771906,-0.0342013215879904
0.9,0.64,0.928500360594859,0.397612537505957,0.0577864047464389,-0.0247555922133778
0.9,0.66,0.945949961028343,0.37393084278341,0.0383315528508071,-0.0259357344684678
0.9,0.68,0.96319266790841,0.347955785322529,0.0227239969536761,-0.0271864191211872
0.9,0.7,0.977685315895013,0.324491499352106,0.00994177904124991,-0.0274706119213395
0.9,0.72,0.990068583093185,0.303233377115488,-0.000850509984463405,-0.02716752827311
0.9,0.74,1.00080151832921,-0.283906200496556,-0.010175149733993,-0.0265274241914578
0.9,0.76,0.97526869109572,-0.325722947258641,0.0154238836983497,-0.0234521068575901
0.9,0.78,1.01852116098045,-0.250156803209515,-0.0256563218267834,-0.024814668102204
0.9,0.8,1.0259375584806,0.235369301213299,-0.0322032358204206,-0.0238933634503961
0.9,0.82,1.03300606889868,0.21989763811182,-0.0381048251118226,-0.0236649334764473
0.9,0.84,1.04096871276176,0.195756275838041,-0.0434203371288695,-0.0270185435695231
0.9,0.86,0.955992657533276,1.47040081171422e-06,0.0440106852707306,-2.52437732949435e-21
0.9,0.88,0.963588574228241,-2.18745408557822e-06,0.0364146183721606,-1.19659656481741e-21
0.9,0.9,1.04267730564405,0.158954673808349,-0.0426772493551062,-0.0360546950641703
0.9,0.92,1.0403475988212,-0.152414641290164,-0.0403444171471739,-0.0384963790788613
0.9,0.94,0.983537715296358,-4.02094708718709e-06,0.0164650827476146,0
0.9,0.96,0.989371207507935,-3.6779911987518e-06,0.0106314751518669,-4.72197711552735e-14
0.9,0.98,0.994850894286154,-3.89854601514117e-06,0.00515167999297573,0
0.9,1,1.00000519008949,-4.29985217702293e-06,-2.71775332799371e-06,0
0.92,0,4.35039704120154e+153,0.1,0.1,0
0.92,0.02,1.00103641215961,3.51408009701978e-06,-0.00103396029728998,-0.00999359881840931
0.92,0.04,1.00748863135465,3.68891968089511e-06,-0.00748630711265597,-0.0199756868158353
0.92,0.06,1.02355152211266,-3.69895001392594e-06,-0.0235495155059001,-0.0302544855293827
0.92,0.08,1.0189348958836,-3.66714012327783e-06,-0.0189327979647965,-0.0399118299583006
0.92,0.1,1.01618392761726,-4.0936194456383e-06,-0.016181775282768,-0.0494291836203903
0.92,0.12,1.01531992329447,-3.91881381777378e-06,-0.015317753872584,-0.0587865808595462
0.92,0.14,1.01544019253963,3.85933494952554e-06,-0.0154380255734481,-0.067915094547131
0.92,0.16,1.01654969386908,4.06517673372815e-06,-0.0165475488497756,-0.0767740220797357
0.92,0.18,1.0179354487067,4.24919716140429e-06,-0.017933331098097,-0.0852903226043972
0.92,0.2,1.01222536910842,4.05727168609582e-06,-0.0122231385581204,-0.0932483652571894
0.92,0.22,1.02254332391937,-4.14339469694358e-06,-0.0225412973670369,-0.101126744332207
0.92,0.24,1.06648372896609,9.37833689229845e-06,-0.0664825716457932,-0.112905973037636
0.92,0.26,1.02335610297882,-4.74776093223924e-06,-0.0233540924964883,-0.114824533629813
0.92,0.28,1.03685298315964,5.7134156392279e-06,-0.0368512397358778,-0.121020525460089
0.92,0.3,1.09690921442798,-1.32374566955428e-05,-0.0969086586704161,-0.132000302371241
0.92,0.32,1.09293140017378,7.19759276800463e-06,-0.318888696614781,-0.130677923773241
0.92,0.34,1.10801722993288,-1.1119304193151e-05,-0.300371095991186,-0.124572124884048
0.92,0.36,1.11989147365736,-1.58918074642611e-05,-0.284078936095485,-0.118214622677194
0.92,0.38,1.12920716196254,-1.67041710130758e-05,-0.269652537376662,-0.111745189681354
