zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,power,test_FLAG
0.02,0.63,0.138521795907979,0.826624681796526,0.0152137994755872,0.0196617806074376,-0.260343155898239,false
0.02,0.64,0.201552749881199,0.771901541832303,0.0058850400488644,0.0206812111269423,-0.262303817546027,false
0.02,0.65,0.243963625665207,0.733348050597775,0.000538917008144685,0.0221690464282905,-0.266011798445252,false
0.02,0.66,0.27496479708006,0.705051218951208,-0.00326157252996288,0.0232645410230207,-0.270822686220291,false
0.02,0.67,0.298101096368676,0.683739493258127,-0.00591222731792194,0.0240901413939973,-0.276759957314754,false
0.02,0.68,0.317286343464258,0.665783420898081,-0.00790071069398549,0.0248490669611717,-0.282897893465158,false
0.02,0.69,0.332733484505076,0.650632420819161,-0.00907278554516985,0.0257247355529356,-0.289690930605818,false
0.02,0.7,0.346044145069081,0.63777333621417,-0.0101247856159276,0.0263249141309503,-0.296654446919755,false
0.02,0.71,0.35787930751198,0.625755241330482,-0.010729311069672,0.0271121918789981,-0.303622420846535,false
0.02,0.72,0.36762650155349,0.615887974457571,-0.0111723237698751,0.0276751227651647,-0.311261548987232,false
0.02,0.73,0.377001403929274,0.606410852725815,-0.0115944654430089,0.0281993335089176,-0.318502248775502,false
0.02,0.74,0.384584799854483,0.598446748590754,-0.0117166868885864,0.0287021580623608,-0.326619323136742,false
0.02,0.75,0.392019317459178,0.590752799321051,-0.0118930835938024,0.029137875495937,-0.334350145429032,false
0.02,0.76,0.398077945517192,0.583944235582111,-0.0117121582286757,0.0297068293997925,-0.342937297540778,false
0.02,0.77,0.404085695617445,0.577522952641577,-0.0116964368324142,0.0301045619701763,-0.351186564438504,false
0.02,0.78,0.409049062969413,0.572017546600896,-0.011527714013336,0.0304778232557223,-0.36021525619259,false
0.02,0.79,0.414599777876729,0.566094311122977,-0.0115032779987849,0.0308258334058189,-0.368283376986503,false
0.02,0.8,0.420446542862724,0.559500008826007,-0.0113568357077014,0.0314268780132902,-0.375724712539552,false
0.02,0.81,0.422156262104049,0.559636891776115,-0.0131773638648462,0.0314006955580987,-0.397872254417427,false
0.02,0.82,0.42519114720213,0.558264266218517,-0.015022010587591,0.0315829677692332,-0.418953504709571,false
0.02,0.83,0.427770069769511,0.55724477646795,-0.0167500878552028,0.0317515095207473,-0.441206980571329,false
0.02,0.84,0.429857669876316,0.556659270896698,-0.0184037842805187,0.0319030196871353,-0.464736733362447,false
0.02,0.85,0.431030943393996,0.556959014720907,-0.0199104152656002,0.0319365538421553,-0.490241138567854,false
0.02,0.86,0.4339873738961,0.5552453660591,-0.0214876795012897,0.0322709484386646,-0.51372885532133,false
0.02,0.87,0.435300502113278,0.555239357382467,-0.0228873647395193,0.0323634419430296,-0.540363734304426,false
0.02,0.88,0.442022335017424,0.547338956868084,-0.0184809876400455,0.0291353545772741,-0.560118964031233,false
0.02,0.89,0.44066994952866,0.55181387969575,-0.0249538512066994,0.032485782833004,-0.591051425547551,false
0.02,0.9,0.443137729016563,0.549872608651446,-0.0242452211371464,0.0312505013825771,-0.617554276812372,false
0.02,0.91,0.445388110806425,0.548709785531223,-0.0258580675063357,0.031775732712742,-0.644876363780585,false
0.02,0.92,0.447350947860486,0.547656748837646,-0.0267879981479687,0.0317957893688047,-0.673355270796603,false
0.02,0.93,0.449527143924705,0.546224478895559,-0.0271743969053033,0.0314381683105175,-0.701931536604333,false
0.02,0.94,0.452798077294121,0.54127552028077,-0.0198657811716324,0.0258072453864412,-0.73258019010363,false
0.02,0.95,0.453256238474263,0.544066146810274,-0.0283348641388398,0.0310277128265847,-0.762135411013008,false
0.02,0.96,0.455018682442259,0.543043788203744,-0.0288054388030883,0.0307581219951376,-0.793363263289435,false
0.02,0.97,0.45663721503357,0.542136298913463,-0.0291410169054818,0.0303825743707988,-0.825534250846196,false
0.02,0.98,0.458254987479251,0.541386876789513,-0.0309154869599071,0.031288681518179,-0.858329762858348,false
0.02,0.99,0.459694133878656,0.540606936268098,-0.0309895307220261,0.0307034301322133,-0.892152534417444,false
0.02,1,0.461105344626917,0.539913112187618,-0.0318106009916715,0.0308070635908502,-0.926754276647302,false
0.03,0.01,-0.98004545926686,0.0286511113416336,-0.045707962155313,-0.00290265212581665,-0.00402901390057401,false
0.03,0.02,-0.996329657640189,0.0403517510919542,-0.0482809701291688,0.00425484258871838,-0.00821539786023847,false
0.03,0.03,-0.985976147141288,0.0332310854733145,-0.0470281416270165,-0.000231429670429436,-0.0121243335832066,false
0.03,0.04,0.493794472029093,0.648370197697298,-0.232986504073189,0.0908340853775953,-0.0253394486385295,false
0.03,0.05,-0.981908267571695,0.0310407899766862,-0.0468692293494937,-0.00226820161230251,-0.0200691882336368,false
0.03,0.06,-0.980050493970619,0.0297283123089125,-0.0463625664256806,-0.00332028121358557,-0.0240098459424005,false
0.03,0.07,-0.983928104451677,0.0336505786738587,-0.0482895043629203,-0.00143781252968196,-0.0280325400226171,false
0.03,0.08,-0.111460996840469,0.793554060925548,0.383957527121511,-0.066017475435175,-0.0900410230125311,false
0.03,0.09,-0.978624779569512,0.0290513976215553,-0.0458937946652905,-0.00453798276361132,-0.0357530754378302,false
0.03,0.1,-0.978975277345261,0.0295536700204878,-0.0460263389286288,-0.00455721333577548,-0.039627054339107,false
0.03,0.11,-0.980002509086214,0.03052796053185,-0.046282182732477,-0.00424838756502428,-0.0434826132340002,false
0.03,0.12,0.490123597779616,0.663430043915867,-0.244564223314833,0.0910224659027279,-0.073943100531011,false
0.03,0.13,-0.983484059028579,0.0400242677479877,-0.0541507805359899,-0.00239460611114852,-0.051256242132,false
0.03,0.14,-0.987451748382192,0.039760546627606,-0.0513306845652117,-0.000982961976436332,-0.0550311959999856,false
0.03,0.15,-0.992954606482877,0.0423089951112194,-0.0504677865482429,0.00110889946541323,-0.0590112895565438,false
0.03,0.16,0.49836059794117,0.662882865875157,-0.257996254491196,0.0967645485454466,-0.0949296516785832,false
0.03,0.17,-0.390046017551581,0.63893875581202,0.172260983888102,0.578940310279662,-0.181594200532451,false
0.03,0.18,-0.291915576510369,0.460228245435207,0.449763452469609,0.382007472422234,-0.181483324742075,false
0.03,0.19,-0.98380785481582,0.0365879782634432,-0.0479233085149052,-0.00486198411630988,-0.0728892257997973,false
0.03,0.2,-0.417634434858696,0.720597419202538,0.197120721117769,0.500004049919768,-0.167306529924511,false
0.03,0.21,-0.42478312354608,0.7509712359542,0.206608822761219,0.467288101609885,-0.160657287254244,false
0.03,0.22,-0.425056611186066,0.771060788185037,0.218913040864726,0.435165134367086,-0.153157301395109,false
0.03,0.23,-0.425276174040203,0.792893610378505,0.222404204991587,0.410058370506376,-0.144414531584807,false
0.03,0.24,-0.163656396529658,0.473040211851274,0.145550022934791,0.545151318359416,-0.130706452712809,false
0.03,0.25,-0.000594855643417012,-0.000450634974263641,-0.000628751504538123,0.999674575375846,-4.01132203026026e-18,true
0.03,0.26,-1.40550354721979e-05,4.98442820381753e-06,1.70113330474887e-05,1.00000305025468,-0.0209692639712808,false
0.03,0.27,-0.383089180224618,0.823507304745871,0.248666588483085,0.310985705867142,-0.105876594566219,false
0.03,0.28,-0.356175600034835,0.81495383370809,0.236339961373263,0.304950607074773,-0.0954827076631807,false
0.03,0.29,-0.32958675747514,0.807116826623433,0.215586286624977,0.30695129733874,-0.0851150387203675,false
0.03,0.3,-0.313214155236272,0.806635358152148,0.203401920255353,0.303243357443842,-0.0763115493599705,false
0.03,0.31,-0.312301209907617,0.818265374580612,0.184983707230285,0.309118443074795,-0.0703414993068434,false
0.03,0.32,-0.322461235316112,0.834137887810558,0.185243308602307,0.303145974481202,-0.0669234156223094,false
0.03,0.33,-0.303637798432142,0.820116260801591,0.228733269235983,0.254850776036788,-0.0648528697273863,false
0.03,0.34,-0.37308421787496,0.886475234699034,0.183510071819963,0.303165781603728,-0.066114923376118,false
0.03,0.35,-0.412127753272593,0.922493459059051,0.181878720346225,0.3078236124448,-0.0680298148529874,false
0.03,0.36,-0.408621738794443,0.945980306149462,0.149270929166274,0.280558522238735,-0.0731112302476346,false
0.03,0.37,-0.364392051842772,0.901404256603279,0.232122289630153,0.230926983119015,-0.0787083550351023,false
0.03,0.38,-0.384912576623704,0.988461643481822,0.16874904600223,0.22776095056031,-0.0889899046496647,false
0.03,0.39,-0.356046480028574,0.941666824818824,0.0958896111532124,0.20482792414312,-0.0817338555553357,false
0.03,0.4,-0.358802896962019,0.925657277064205,0.075769815602099,0.186235866412105,-0.0923367449446446,false
0.03,0.41,-0.321614200159504,0.997991709447711,0.15977687971951,0.157867115357434,-0.099243742339074,false
0.03,0.42,-0.138300902319011,0.932317725844125,0.130872381296052,0.0751483905239779,-0.0916712206663019,false
0.03,0.43,-0.26528995017015,0.990933927001993,0.156499730276816,0.117901641624259,-0.0994930805476326,false
0.03,0.44,-0.235556293167792,0.986625389238752,0.149511507199343,0.0994620574121964,-0.0959056125379522,false
0.03,0.45,-0.0878256423320918,0.940791356147923,0.101261048077761,0.0458057620289195,-0.0719577881366564,false
0.03,0.46,-0.0332148511215179,0.93774513002519,0.0686404409956516,0.0268575596824827,-0.0544482412675437,false
0.03,0.47,-0.0448422551564611,0.946172536027621,0.0712182289240645,0.0274801633055436,-0.047258685284052,false
0.03,0.48,-0.0303239237403558,0.970709169424567,-0.0195963807848675,-0.00868826253021761,-0.0190109556816195,false
0.03,0.49,-0.0399847154729457,0.968843373819887,-0.0157086279009076,-0.00664326440017788,-0.00571029965367157,false
0.03,0.5,-0.0445026885154408,0.972021629411063,-0.00361603846395337,-0.00735563769892814,-0.000208104938279898,false
0.03,0.51,-0.0340388312672395,0.974040546808522,-0.0140306183358361,-0.003869641559322,-0.00697611320832281,false
0.03,0.52,-0.0221963525610069,0.980982447235852,-0.0112498844456135,-0.00462934691777495,-0.0213186911866719,false
0.03,0.53,-0.0190962251793747,0.982400970614257,-0.0113699316962037,-0.00476496728304139,-0.0400187813684285,false
0.03,0.54,9.47241430511899e-05,0.999859192594441,4.6499280113639e-05,2.18375276773238e-05,-0.0614164599745184,false
