zeta,omega_ratio,solution_1,solution_2,power,test_FLAG
0.2,0.63,1.15295525862817,-0.174600778296363,-0.0447366503022832,false
0.2,0.64,1.15261346924748,-0.172981701912858,-0.0434011213027936,false
0.2,0.65,1.15225762579405,-0.171439591736084,-0.0421205031918062,false
0.2,0.66,1.15189059209433,-0.169969785781687,-0.0408921042155547,false
0.2,0.67,1.15151483647686,-0.168567662223532,-0.0397129349623293,false
0.2,0.68,1.15113243715405,-0.167228623256169,-0.0385797485292402,false
0.2,0.69,1.15074631418998,-0.165952994545646,-0.0374954514692231,false
0.2,0.7,1.15035574230888,-0.164732605530743,-0.0364527418260865,false
0.2,0.71,1.14996323957713,-0.163563368701426,-0.0354496455085183,false
0.2,0.72,1.1495720678658,-0.162447725306884,-0.0344889540894723,false
0.2,0.73,1.1485287176107,-0.15968943102407,-0.0345477632327304,false
0.2,0.74,1.14576804088128,-0.153452838651592,-0.0367362458782892,false
0.2,0.75,0.988213303343874,0.0117894021817679,-0.0856545477263267,false
0.2,0.76,0.985912627355356,0.0140901236754102,-0.0806164537039571,false
0.2,0.77,1.1348866980554,-0.136150684672922,-0.0430348053087723,false
0.2,0.78,0.982543565787728,0.0174592518797866,-0.0695906825666498,false
0.2,0.79,1.1256210093327,-0.125625152387252,-0.0468091390891229,false
0.2,0.8,1.12064722276178,-0.120647136649756,-0.0485220277313007,false
0.2,0.81,0.979793835604435,0.020209036450058,-0.0508727424287423,false
0.2,0.82,0.97919942644419,0.0208034573671359,-0.0440712539996022,false
0.2,0.83,0.978696125836044,0.0213067679300761,-0.0369911356933077,false
0.2,0.84,0.978341113101189,0.0216617876867368,-0.0296320612225679,false
0.2,0.85,1.09858451943505,-0.0985839969442984,-0.0550623426131721,false
0.2,0.86,0.977655934504082,0.0223469798360068,-0.0140752283250123,false
0.2,0.87,0.975776874176476,0.0242260773295923,-0.00717315369679249,false
0.2,0.88,0.973722712228218,0.0262802799071679,-0.00280652152901335,false
0.2,0.89,0.97167719450974,0.0283258380839887,-0.000532983322482445,false
0.2,0.9,0.970701220868417,0.0293018309187965,0,true
0.2,0.91,0.974059494593177,0.0259434908809821,0,true
0.2,0.92,0.977367215188213,0.0226357048682829,0,true
0.2,0.93,0.980361500270956,0.0196413605556836,-4.22838221253463e-19,true
0.2,0.94,0.983557132296582,0.0164456653235771,0,true
0.2,0.95,0.986364510299687,0.0136382317932763,-7.66782220631756e-19,true
0.2,0.96,0.98933803213377,0.0106646511458341,-1.16434444644772e-19,true
0.2,0.97,0.992067092815525,0.00793553648592383,-3.19476869328652e-19,true
0.2,0.98,0.994947546233707,0.00505502609518599,0,true
0.2,0.99,0.997571399109423,0.00243112132222178,0,true
0.2,1,0.999953574296788,4.8899017756982e-05,-1.9170431951928e-19,true
0.21,0.01,1.00033230909065,-0.000329843267105555,-0.00497853021499665,false
0.21,0.02,1.00086346731943,-0.000861012001685021,-0.00991224350764459,false
0.21,0.03,1.00140039252881,-0.0013979478309164,-0.0147983044253881,false
0.21,0.04,1.00114429371786,-0.00114184395457907,-0.0196337518099164,false
0.21,0.05,1.00169174830552,-0.00168930937035486,-0.0244156819110066,false
0.21,0.06,1.00224782485286,-0.0022453969163548,-0.0291411588771522,false
0.21,0.07,1.00281373226531,-0.00281131552189183,-0.0338071710847704,false
0.21,0.08,1.00339073204018,-0.0033883267092607,-0.038410654931923,false
0.21,0.09,1.003980176957,-0.00397778328472716,-0.0429484924310044,false
0.21,0.1,1.00458351665519,-0.00458113491638624,-0.0474175082056053,false
0.21,0.11,1.00520229493676,-0.00519992543678019,-0.0518144658073216,false
0.21,0.12,1.00583818348642,-0.00583582656369584,-0.056136063198146,false
0.21,0.13,1.00734759713911,-0.00734527007111615,-0.0603786571328854,false
0.21,0.14,1.00803214319504,-0.00802982966670041,-0.0645387634301059,false
0.21,0.15,1.00874038685352,-0.00873808733354317,-0.0686129542213661,false
0.21,0.16,1.00947472472189,-0.00947243972640502,-0.07259757129189,false
0.21,0.17,1.01113309030735,-0.0111308381127156,-0.0764877863957961,false
0.21,0.18,1.01193983678963,-0.0119376005516528,-0.0802804503716793,false
0.21,0.19,1.013704404827,-0.0137022034904538,-0.0839704872534909,false
0.21,0.2,1.0146004927644,-0.0145983091515969,-0.087553855582948,false
0.21,0.21,1.01649525004988,-0.0164931039135276,-0.0910247152094598,false
0.21,0.22,1.33053300027929e-11,1.00002225152113,-0.116032467064633,false
0.21,0.23,-4.14695344307534e-11,1.00002225139912,-0.106570970285208,false
0.21,0.24,-2.70421047612799e-11,1.00002225140635,-0.0958531694991937,false
0.21,0.25,-1.43559570068321e-11,1.00002225141271,-0.0840409527912266,false
0.21,0.26,3.29568945666141e-11,1.00002225138695,-0.0713540505875205,false
0.21,0.27,4.50784904939487e-12,1.0000222514154,-0.0581355386364001,false
0.21,0.28,-4.10716130748235e-11,1.00002225139932,-0.0448147980896573,false
0.21,0.29,-3.03356982311273e-11,1.0000222514047,-0.0319643496603009,false
0.21,0.3,-3.88550166414856e-11,1.00002225140043,-0.0202767867945966,false
0.21,0.31,-5.32489699440511e-11,1.00002225139321,-0.0105536988144993,false
0.21,0.32,5.7489197822872e-11,1.00002225136242,-0.00362376889992522,false
0.21,0.33,2.72168903918629e-11,1.00002225139269,-0.000227649296886692,false
0.21,0.34,4.30991838391176e-12,1.0000222514156,-0.000969405540067419,false
0.21,0.35,4.91753897363553e-11,1.00002225137073,-0.0061712902447017,false
0.21,0.36,-2.20524531463232e-11,1.00002225144196,-0.0159559688008446,false
0.21,0.37,5.91444071202994e-11,1.00002225136076,-0.0302818669308652,false
0.21,0.38,4.51106271026763e-11,1.0000222513748,-0.0490197840682194,false
0.21,0.39,5.43190355125153e-13,1.00002225141937,-0.0719922794705129,false
0.21,0.4,7.26069935764257e-11,1.0000222513473,-0.099028970081689,false
0.21,0.41,5.76208019913303e-11,1.00002225136229,-0.129983983783862,false
0.21,0.42,0.469787857498641,0.530225101976139,-0.153754933015032,false
0.21,0.43,0.641752121499578,0.358257436689963,-0.166458300062312,false
0.21,0.44,1.14857568959531,-0.228505266967576,-0.0829574543657336,false
0.21,0.45,1.14996182735102,-0.223983629979212,-0.0801960410760206,false
0.21,0.46,1.15111757215609,-0.219722646698885,-0.0775149149510386,false
0.21,0.47,1.15206930510774,-0.21570327517086,-0.0749172415568299,false
0.21,0.48,1.15283947404262,-0.211908437437008,-0.072402717114851,false
0.21,0.49,1.15344912139587,-0.208329992086984,-0.0699759126101272,false
0.21,0.5,1.15391854408903,-0.204949714800145,-0.0676378793229057,false
0.21,0.51,1.15426492648725,-0.201756679707425,-0.0653857535823756,false
0.21,0.52,1.15450053551022,-0.198739275318206,-0.0632185332660108,false
0.21,0.53,1.1546415488713,-0.195886450580911,-0.0611353290105443,false
0.21,0.54,1.15469971429246,-0.193185212378214,-0.0591349652157219,false
0.21,0.55,1.15468488873899,-0.190627375854943,-0.0572132633377608,false
0.21,0.56,1.15460734482496,-0.188208253185543,-0.055373341420887,false
0.21,0.57,1.15447682226884,-0.18591390103748,-0.0536062773213192,false
0.21,0.58,1.15429731900667,-0.18373733648431,-0.0519110347189832,false
0.21,0.59,1.15407865052763,-0.181672479381479,-0.0502863578244995,false
0.21,0.6,1.15382630566616,-0.179712039858552,-0.0487291774589865,false
0.21,0.61,1.15354491008167,-0.177847536432614,-0.0472342413545415,false
0.21,0.62,1.15323906537086,-0.176074538141344,-0.0458008292275058,false
0.21,0.63,1.15291306258685,-0.174389114661416,-0.0444283494558772,false
0.21,0.64,1.15257003059063,-0.172783705388749,-0.0431112369119012,false
0.21,0.65,1.15221313441232,-0.171253618065941,-0.0418470624757827,false
0.21,0.66,1.151845222563,-0.169794534406636,-0.0406335205229842,false
0.21,0.67,1.15146948555313,-0.168404723503709,-0.0394713394525738,false
0.21,0.68,1.15108751131422,-0.167077651341349,-0.0383547605851898,false
0.21,0.69,1.15070097098073,-0.16580874724695,-0.0372802465821659,false
0.21,0.7,1.15031161560999,-0.164597272888046,-0.0362491545385711,false
0.21,0.71,1.14991991588074,-0.163437715702243,-0.0352593358063916,false
0.21,0.72,1.14952831823807,-0.162327303434189,-0.0343066299257631,false
0.21,0.73,1.1491375019946,-0.161264983105731,-0.0333909278919808,false
0.21,0.74,1.1472058591094,-0.156540264147045,-0.0346696379163598,false
0.21,0.75,1.14426460722491,-0.150513061061831,-0.0368215083508414,false
0.21,0.76,0.982332405199173,0.0176704166448918,-0.0769755966492333,false
0.21,0.77,1.13712236707367,-0.13912630114996,-0.0409863222570706,false
0.21,0.78,1.13295547167527,-0.133739760956944,-0.0429647769908795,false
0.21,0.79,1.1284042996358,-0.128535490124589,-0.0448429323305954,false
0.21,0.8,1.1235060394457,-0.123506009878286,-0.0466031409555051,false
0.21,0.81,0.977676109083563,0.0223268048574932,-0.0462860962403785,false
0.21,0.82,0.977213643153551,0.0227892799346295,-0.0393150025259207,false
0.21,0.83,0.97690462910316,0.0230983000970163,-0.0320677338409548,false
0.21,0.84,0.976567584403027,0.0234353514635644,-0.0245438908087789,false
0.21,0.85,1.1011888999543,-0.10118842897565,-0.0535048863125837,false
0.21,0.86,1.09718656708983,-0.0971860169489455,-0.0543605387487827,false
0.21,0.87,0.972838897594813,0.0271641120215635,-0.00429828303055937,false
0.21,0.88,0.970828950640467,0.0291740987306971,-0.0013036023030262,false
0.21,0.89,0.968825329637619,0.0311777593632128,-6.4046761854085e-05,false
0.21,0.9,0.970733983722223,0.0292690675165891,0,true
0.21,0.91,0.974048171320933,0.0259548143771897,-2.41932061693706e-20,true
0.21,0.92,0.977381850143551,0.0226210696176593,0,true
0.21,0.93,0.980590959443675,0.0194118968444868,0,true
0.21,0.94,0.983487167455708,0.0165156315482872,-1.80044305955717e-19,true
0.21,0.95,0.986502372571237,0.0135003667949451,0,true
0.21,0.96,0.989427871284304,0.0105748102183692,0,true
0.21,0.97,0.992279780101277,0.00772284499342494,0,true
0.21,0.98,0.99487950653223,0.00512306714242104,0,true
0.21,0.99,0.997600632740439,0.00240188711299246,0,true
0.21,1,0.999968164161374,3.43088645980986e-05,-1.34489207538906e-19,true
0.22,0.01,1.00035747528042,-0.000355009954642179,-0.00497753329187713,false
0.22,0.02,1.00091422675735,-0.00091177244357175,-0.00990826984993501,false
0.22,0.03,1.00147721317045,-0.00147476999199571,-0.0147893937809826,false
0.22,0.04,1.00124720591002,-0.00124475818224067,-0.0196179233900042,false
0.22,0.05,1.00182170420928,-0.00181926784451937,-0.0243910252602873,false
0.22,0.06,1.00240546828595,-0.00240304346747772,-0.0291057557732209,false
0.22,0.07,1.00299977505334,-0.00299736198967553,-0.0337591149683594,false
0.22,0.08,1.00360596405345,-0.00360356297961253,-0.0383480488791967,false
0.22,0.09,1.00422546546414,-0.00422307664342892,-0.042869447073974,false
0.22,0.1,1.00485980576989,-0.0048574294958117,-0.047320139567158,false
0.22,0.11,1.00551062593771,-0.00550826253621786,-0.051696892994662,false
0.22,0.12,1.00617970621766,-0.00617735604992038,-0.0559964059513079,false
0.22,0.13,1.00686895569344,-0.00686661915838467,-0.0602153034520788,false
0.22,0.14,1.0084463867088,-0.00844408137379499,-0.064349763010539,false
0.22,0.15,1.00919224307251,-0.00918995248981466,-0.068396276684678,false
0.22,0.16,1.00996586794642,-0.00996359266526771,-0.0723513151288527,false
0.22,0.17,1.0116688829924,-0.0116666413952187,-0.0762107416872024,false
0.22,0.18,1.01251915958912,-0.0125169348095845,-0.0799700598814262,false
0.22,0.19,1.01433398398859,-0.0143317951045121,-0.0836256801257474,false
0.22,0.2,1.0152788368435,-0.0152766666476868,-0.0871718535982148,false
0.22,0.21,1.01723078098923,-0.0172286494009602,-0.0906045826653912,false
0.22,0.22,-2.44965968171244e-11,1.00002225140763,-0.113633110085527,false
0.22,0.23,6.96181390135999e-11,1.00002225135029,-0.104157707700843,false
0.22,0.24,5.83636188049048e-12,1.00002225146059,-0.0934737915163093,false
0.22,0.25,-1.83658428672643e-12,1.00002225141899,-0.0817544080227321,false
0.22,0.26,2.31350708684303e-11,1.00002225139677,-0.0692307483895287,false
0.22,0.27,-4.64223136825804e-12,1.00002225141758,-0.0562394575258565,false
0.22,0.28,-3.57245893923274e-11,1.000022251402,-0.0432241159753571,false
0.22,0.29,3.7619917646858e-11,1.00002225165005,-0.0307420486823967,false
0.22,0.3,-2.26490653480025e-11,1.00002225140855,-0.0194478085441905,false
0.22,0.31,3.26444722681947e-11,1.00002225138726,-0.0101023813125855,false
0.22,0.32,3.44721793428425e-11,1.00002225138544,-0.00346019492055206,false
0.22,0.33,8.7677193905374e-12,1.00002225141114,-0.000218136149564937,false
0.22,0.34,4.55733867825213e-11,1.00002225137433,-0.000923137744879172,false
0.22,0.35,6.21246055181381e-11,1.00002225135778,-0.00588987637355832,false
0.22,0.36,3.02287764492937e-11,1.00002225138968,-0.0152771847783754,false
0.22,0.37,1.09870569140827e-11,1.00002225140892,-0.0290399437551553,false
0.22,0.38,5.72482152741756e-12,1.00002225141418,-0.0471069660147675,false
0.22,0.39,1.74783676118674e-11,1.00002225140243,-0.0693426956636812,false
0.22,0.4,-9.46420947751553e-12,1.00002225142937,-0.0955830621180958,false
0.22,0.41,1.20478782597614e-11,1.00002225140786,-0.125726597266126,false
0.22,0.42,0.484483501984027,0.515529166825253,-0.148450315383299,false
0.22,0.43,0.639855105027168,0.360154490683506,-0.161009751593241,false
0.22,0.44,0.749154429643075,0.250853004233676,-0.167955640358585,false
0.22,0.45,1.15017944107793,-0.223216181654465,-0.0792629295692987,false
0.22,0.46,1.15129385343674,-0.219013129236541,-0.076636469725378,false
0.22,0.47,1.15221077822797,-0.215042513201255,-0.0740897847145077,false
0.22,0.48,1.15295109484852,-0.21129772827038,-0.0716255246128217,false
0.22,0.49,1.15353594860046,-0.20776427434988,-0.0692476278207427,false
0.22,0.5,1.15398265552408,-0.204424753766958,-0.0669538623926148,false
0.22,0.51,1.15430794638083,-0.201269905155803,-0.0647434336007018,false
0.22,0.52,1.15452880222517,-0.198288350129567,-0.0626160022150211,false
0.22,0.53,1.15465535786811,-0.195466172494444,-0.0605707515957019,false
0.22,0.54,1.1547019657888,-0.192794747925226,-0.0586048933199982,false
0.22,0.55,1.15467704935391,-0.190266238296721,-0.0567178294328247,false
0.22,0.56,1.15459280781905,-0.187872163024387,-0.0549078743984075,false
0.22,0.57,1.15445316010977,-0.185599329899495,-0.0531673596138431,false
0.22,0.58,1.15426928996426,-0.183446543355869,-0.0515014959850866,false
0.22,0.59,1.15404663519783,-0.181399640640691,-0.0498994556719144,false
0.22,0.6,1.15379124927561,-0.179458225289232,-0.048366498254652,false
0.22,0.61,1.15350662418337,-0.177611939670522,-0.0468951725527203,false
0.22,0.62,1.15319831588685,-0.175855084660993,-0.0454829873926242,false
0.22,0.63,1.15287039322251,-0.174182850754669,-0.044128149943716,false
0.22,0.64,1.15252635900077,-0.172590453148928,-0.0428285125746651,false
0.22,0.65,1.15216929991079,-0.171073145913811,-0.0415816018814406,false
0.22,0.66,1.15180164342959,-0.169626198899763,-0.0403846123947206,false
0.22,0.67,1.15142499199299,-0.168244865156122,-0.0392344288910962,false
0.22,0.68,1.15104203010733,-0.166924813132437,-0.038128022717447,false
0.22,0.69,1.15065630332336,-0.165667670008257,-0.0370698505672483,false
0.22,0.7,1.15026764425855,-0.164463729436643,-0.0360495476896758,false
0.22,0.71,1.14987669889355,-0.163312372194946,-0.0350699539406177,false
0.22,0.72,1.14948536011719,-0.162209060202572,-0.0341276732602739,false
0.22,0.73,1.14909622131175,-0.161154156408861,-0.0332226538304865,false
0.22,0.74,1.14847956129034,-0.159566442501636,-0.0326809370783736,false
0.22,0.75,0.980147473606448,0.0198553914534305,-0.078608679541073,false
0.22,0.76,0.979064066050892,0.0209388204377302,-0.0731252900288167,false
0.22,0.77,0.977911296860799,0.0220916124284736,-0.0673593588800111,false
0.22,0.78,1.13525651476486,-0.136628165644195,-0.0409921915731841,false
0.22,0.79,1.13097081161243,-0.131394842352715,-0.0429072658857441,false
0.22,0.8,1.1263152384212,-0.126334079264902,-0.044719899989649,false
0.22,0.81,0.975659165671205,0.0243437881630218,-0.0415463833429925,false
0.22,0.82,0.975400342084149,0.0246026168693562,-0.0344106570167481,false
0.22,0.83,0.975104722010181,0.0248982427904005,-0.0270009887163707,false
0.22,0.84,0.974869807080729,0.0251331623662408,-0.0193162526616881,false
0.22,0.85,1.10376614303267,-0.103765723029375,-0.0519452382554023,false
0.22,0.86,1.09972668473858,-0.0997261848387438,-0.0529032590338836,false
0.22,0.87,0.969911842386432,0.0300912251242374,-0.00235092734962339,false
0.22,0.88,0.967945690702098,0.0320574156971331,-0.00043283265707813,false
0.22,0.89,0.967125772987648,0.0328773496287543,-2.40378553501289e-19,true
0.22,0.9,0.970469754473707,0.029533302002007,-7.49544619291197e-19,true
0.22,0.91,0.974199066234219,0.0258039164793497,0,true
0.22,0.92,0.977324167667119,0.0226787532349948,0,true
0.22,0.93,0.980476556450838,0.0195263020956336,-3.16212951745057e-21,true
0.22,0.94,0.983410741792261,0.0165920587233589,-4.61929229008878e-19,true
0.22,0.95,0.986582613552164,0.0134201242269291,0,true
0.22,0.96,0.989373580939936,0.0106291016365482,0,true
0.22,0.97,0.992157767883413,0.00784485962457091,0,true
0.22,0.98,0.994918068891099,0.00508450402082658,0,true
0.22,0.99,0.997526105816721,0.00247641551078073,0,true
0.22,1,1.00011319949394,-0.000110729336621197,0,true
0.23,0.01,1.00038264508945,-0.000380180261501885,-0.00497653654574279,false
0.23,0.02,1.00096502076291,-0.000962567453786256,-0.00990429761524751,false
0.23,0.03,1.00075730872425,-0.000754851306785919,-0.0147804707347206,false
0.23,0.04,1.0013502577622,-0.00134781207269124,-0.0196021065432656,false
0.23,0.05,1.00195188024945,-0.00194944645944545,-0.0243663914154443,false
0.23,0.06,1.00256344179499,-0.00256102010107305,-0.029070392433291,false
0.23,0.07,1.0031862698742,-0.00318386049922228,-0.0337111225982351,false
0.23,0.08,1.00382179246849,-0.0038193956635211,-0.0382855389173508,false
0.23,0.09,1.004471504548,-0.0044691205937017,-0.0427905399340243,false
0.23,0.1,1.00513704548109,-0.00513467469054382,-0.0472229625006895,false
0.23,0.11,1.00582013070826,-0.00581777342847324,-0.0515795779132495,false
0.23,0.12,1.00652264865523,-0.00652030527056601,-0.0558570870537053,false
0.23,0.13,1.00724662024417,-0.00724429117894946,-0.0600521146892245,false
0.23,0.14,1.0079942572843,-0.00799194300661457,-0.0641612025438812,false
0.23,0.15,1.00964649556649,-0.00964421396846023,-0.068180284739696,false
0.23,0.16,1.01045980764479,-0.0104575421332843,-0.0721059016460655,false
0.23,0.17,1.01130557737046,-0.0113033285874507,-0.075934370198951,false
0.23,0.18,1.01310227842152,-0.0131000651755006,-0.0796609034786946,false
0.23,0.19,1.01403693742864,-0.0140347426692656,-0.0832816282382187,false
0.23,0.2,1.0159622475931,-0.0159600909144767,-0.0867915964535599,false
0.23,0.21,1.01700674433663,-0.0170046083171343,-0.0901862478946377,false
0.23,0.22,-8.17186613720772e-12,1.00002225141581,-0.111305254406071,false
0.23,0.23,1.58096564844982e-11,1.0000222514041,-0.101824811579417,false
0.23,0.24,-1.01102354764822e-11,1.00002225141484,-0.0911856301648205,false
0.23,0.25,6.38735900280774e-11,1.00002225135603,-0.0795641637086752,false
0.23,0.26,-8.9384634924028e-12,1.00002225141543,-0.067207491678243,false
0.23,0.27,1.71767101468269e-11,1.00002225140273,-0.0544449600626592,false
0.23,0.28,8.1027261021001e-12,1.00002225141638,-0.0417300540724783,false
0.23,0.29,-7.32533838583811e-11,1.00002225138318,-0.0296027016315458,false
0.23,0.3,-2.84809769227857e-11,1.00002225140563,-0.0186821985008444,false
0.23,0.31,-6.55403222607662e-12,1.00002225141662,-0.00968262902222011,false
0.23,0.32,1.75782911568465e-11,1.00002225140233,-0.00331101950095553,false
0.23,0.33,4.30004666133722e-12,1.00002225141561,-0.000211158013284989,false
0.23,0.34,4.95337645934045e-11,1.00002225137037,-0.000876869949001208,false
0.23,0.35,5.99923810745742e-11,1.00002225135992,-0.00564697528177816,false
0.23,0.36,5.90521788540523e-11,1.00002225136086,-0.0146482372034499,false
0.23,0.37,2.73716270348387e-11,1.00002225139254,-0.0278964921667796,false
0.23,0.38,2.31023505343927e-11,1.00002225139681,-0.0453307448437587,false
0.23,0.39,3.20677650324576e-11,1.00002225138784,-0.0668624692538404,false
0.23,0.4,-1.18569675706992e-13,1.00002225142003,-0.0923396303550016,false
0.23,0.41,2.60803922909343e-11,1.00002225139383,-0.121697083691524,false
0.23,0.42,0.498771756529276,0.501240629672281,-0.143373342623384,false
0.23,0.43,0.633245633458701,0.366764092980868,-0.155697504679036,false
0.23,0.44,0.730993053080997,0.26901474001005,-0.162996382471743,false
0.23,0.45,1.15038844237984,-0.222472225754942,-0.0783594465787032,false
0.23,0.46,1.15146509980827,-0.218319844684638,-0.0757838874311129,false
0.23,0.47,1.15234808139684,-0.214399760341858,-0.0732860545572923,false
0.23,0.48,1.15305732969085,-0.210704444100652,-0.0708715471117013,false
0.23,0.49,1.15361596700231,-0.207211659338742,-0.0685389529731393,false
0.23,0.5,1.15404161114297,-0.203912547259276,-0.0662878133814482,false
0.23,0.51,1.1543498923274,-0.200795282425689,-0.064117987479065,false
0.23,0.52,1.15455308634506,-0.197846445915028,-0.062029064411527,false
0.23,0.53,1.15466818788564,-0.195055487307654,-0.0600199270354463,false
0.23,0.54,1.1547019657888,-0.192412418918417,-0.0580869030966868,false
0.23,0.55,1.15466937873021,-0.189912875082443,-0.0562337533449503,false
0.23,0.56,1.15457503677631,-0.187542042772614,-0.0544518581351783,false
0.23,0.57,1.15443011280839,-0.185293100067262,-0.052740312317238,false
0.23,0.58,1.15424170532059,-0.183160360734557,-0.0510992026416771,false
0.23,0.59,1.15401447426391,-0.181134472883328,-0.0495239547574793,false
0.23,0.6,1.15375417424464,-0.179207528143606,-0.0480103140180929,false
0.23,0.61,1.15346700145673,-0.177377408297746,-0.046559997605604,false
0.23,0.62,1.15315698606066,-0.17563671391335,-0.0451685763160021,false
0.23,0.63,1.152827757432,-0.173979238075061,-0.0438324997433403,false
0.23,0.64,1.15248259204693,-0.172399612123996,-0.0425498741948485,false
0.23,0.65,1.15212451754317,-0.170893357284693,-0.0413180416060299,false
0.23,0.66,1.1517561370154,-0.169455879900791,-0.0401341352373233,false
0.23,0.67,1.15138090537327,-0.168086921900746,-0.0390007386992552,false
0.23,0.68,1.15099851188883,-0.166778571486173,-0.0379104686899809,false
0.23,0.69,1.15061156545999,-0.165526371032669,-0.0368597653423506,false
0.23,0.7,1.15022361112869,-0.164332464023626,-0.0358535361152047,false
0.23,0.71,1.1498338867014,-0.163188202726696,-0.0348826444531849,false
0.23,0.72,1.14944328149965,-0.162093237824489,-0.033952372287254,false
0.23,0.73,1.14905353084738,-0.161041917864319,-0.0330530988733126,false
0.23,0.74,1.14866645082271,-0.160038296232702,-0.0321918416736216,false
0.23,0.75,0.976864915534219,0.0231380144514534,-0.0747570027516037,false
0.23,0.76,0.976062806242759,0.0239401396078518,-0.0690838141183275,false
0.23,0.77,0.975396829647813,0.0246061293751653,-0.0631383464252376,false
0.23,0.78,1.13736626353115,-0.139464352451889,-0.0390648091042169,false
0.23,0.79,1.13333530330971,-0.134203210890276,-0.0410067230163158,false
0.23,0.8,1.12893834109074,-0.129115701349722,-0.0428635979092151,false
0.23,0.81,0.973824843901227,0.0261781462140939,-0.0366591692682197,false
0.23,0.82,0.973574930509407,0.0264280645489538,-0.0293635090096677,false
0.23,0.83,0.973383614327216,0.0266193845151946,-0.0217954307135704,false
0.23,0.84,0.972779360628954,0.0272236501650052,-0.0140485828407232,false
0.23,0.85,0.970849572909482,0.0291534760537935,-0.00786110887147445,false
0.23,0.86,1.10223978684452,-0.102239336651393,-0.0514377077667338,false
0.23,0.87,0.966996523389471,0.0330066017833632,-0.00109123397404879,false
0.23,0.88,0.965073031004077,0.0349301322135581,-4.66229099086002e-05,false
0.23,0.89,0.967141601630704,0.0328615206726236,-1.85127613883642e-19,true
0.23,0.9,0.970834503571336,0.0291685456899973,0,true
0.23,0.91,0.974113471586187,0.0258895128203605,0,true
0.23,0.92,0.977393060734463,0.0226098588050132,0,true
0.23,0.93,0.980426783436714,0.0195760760986893,-1.84631017454135e-19,true
0.23,0.94,0.983544972966164,0.0164578248900518,0,true
0.23,0.95,0.986574583980524,0.0134281539573867,0,true
0.23,0.96,0.989568053941814,0.0104346247881835,0,true
0.23,0.97,0.992223325586451,0.00777930062486614,0,true
0.23,0.98,0.995014682744214,0.00498788826414762,0,true
0.23,0.99,0.997369849128433,0.00263267528967375,-4.08770619805312e-19,true
0.23,1,1.00008783670313,-8.53660441659945e-05,0,true
0.24,0.01,1.00040783169957,-0.00040536736979053,-0.00497553997512963,false
0.24,0.02,1.00101584622426,-0.00101339392041337,-0.00990032680489597,false
0.24,0.03,1.00083391856958,-0.000831462667389419,-0.0147715483634974,false
0.24,0.04,1.00145345538573,-0.00145101173737044,-0.0195863012813955,false
0.24,0.05,1.00208228066652,-0.00207984945570639,-0.0243417804123845,false
0.24,0.06,1.00272173183037,-0.00271931326728141,-0.0290350689492273,false
0.24,0.07,1.00337320802624,-0.0033708023487092,-0.033663194133139,false
0.24,0.08,1.00403820752852,-0.00403581500403318,-0.0382231253137405,false
0.24,0.09,1.00471830888932,-0.00471592981657251,-0.042711771412999,false
0.24,0.1,1.00541523675647,-0.00541287146826272,-0.0471259776420717,false
0.24,0.11,1.00613080560309,-0.00612845446815257,-0.0514625215079322,false
0.24,0.12,1.00686700529371,-0.006864668720075,-0.0557181078512422,false
0.24,0.13,1.00762598497066,-0.00762366340891041,-0.0598893629321937,false
0.24,0.14,1.00841006781298,-0.00840776175961655,-0.0639728273592718,false
0.24,0.15,1.00922180861979,-0.00921951862186556,-0.0679649476007154,false
0.24,0.16,1.01095655514635,-0.0109542994600237,-0.0718613352573323,false
0.24,0.17,1.01184433723104,-0.0118420991041784,-0.0756586723707169,false
0.24,0.18,1.01368921464871,-0.0136870130117171,-0.079352988492222,false
0.24,0.19,1.01467077631961,-0.0146685940969522,-0.0829388878742807,false
0.24,0.2,1.01665074443263,-0.0166486013718112,-0.0864130957859045,false
0.24,0.21,1.01774819983498,-0.0177460784807579,-0.0897691443582127,false
0.24,0.22,2.44674300834215e-11,1.00002225139544,-0.109046729577242,false
0.24,0.23,4.68400917074984e-11,1.00002225187069,-0.0995696675075724,false
0.24,0.24,6.11490664928386e-11,1.00002225135876,-0.0889830675689875,false
0.24,0.25,-1.25471780192664e-11,1.00002225141362,-0.0774665550531686,false
0.24,0.26,1.35757139715909e-11,1.0000222514359,-0.0652799421918999,false
0.24,0.27,5.68407917036864e-13,1.00002225142019,-0.0527558613255409,false
0.24,0.28,-5.33213159600861e-11,1.00002225139318,-0.0403322760109427,false
0.24,0.29,-2.11672456278108e-11,1.0000222514093,-0.0285394437253414,false
0.24,0.3,-4.77057887220023e-11,1.00002225139599,-0.0179721358595706,false
0.24,0.31,-2.28759053599961e-12,1.00002225141876,-0.00929145908384494,false
0.24,0.32,4.54537289014092e-11,1.00002225137445,-0.00317844983305338,false
0.24,0.33,2.54572912244778e-11,1.00002225139445,-0.000204179877421082,false
0.24,0.34,2.7304562762043e-11,1.0000222513926,-0.000842790124908243,false
0.24,0.35,4.15156953805656e-11,1.00002225137839,-0.00541034791972688,false
0.24,0.36,2.95149677089891e-12,1.00002225141696,-0.0140573410456532,false
0.24,0.37,7.25564786309076e-12,1.00002225141265,-0.0268377198986747,false
0.24,0.38,3.4499889586688e-11,1.00002225138541,-0.0436791786809691,false
0.24,0.39,1.8532014580298e-11,1.00002225140138,-0.0645396387548859,false
