zeta,omega_ratio,solution_1,solution_2,power,test_FLAG
0.03,0.23,-2.86420905680022e-05,0.999998063201477,-0.175091978559711,false
0.03,0.24,-2.85173040691761e-05,0.999998125497081,-0.177918314646762,false
0.03,0.25,-1.93997423960113e-05,1.00000267714356,-0.180150425950046,false
0.03,0.26,1.11398895975579e-05,0.999996893630795,-0.181756137427989,false
0.03,0.27,2.0186882004095e-05,0.99999236301079,-0.18271589827078,false
0.03,0.28,3.0977868136428e-05,0.999986959020661,-0.183006170374094,false
0.03,0.29,1.91093589661008e-05,0.999992902620774,-0.182613519402035,false
0.03,0.3,6.48085688366249e-06,0.999999226815777,-0.181503250103667,false
0.03,0.31,-7.00436566819169e-06,1.00000598004562,-0.179651356470652,false
0.03,0.32,-1.83328410181721e-05,1.00000320975942,-0.177040224783542,false
0.03,0.33,1.43887869943675e-05,0.999995266623843,-0.173639146084932,false
0.03,0.34,2.30182754739342e-05,0.999990945084553,-0.169433700947691,false
0.03,0.35,3.45947086438968e-06,1.00000073988789,-0.16440433095958,false
0.03,0.36,-3.62309666195311e-07,1.00000265378751,-0.158520028197529,false
0.03,0.37,1.73712248539187e-05,0.999993773056476,-0.151759119965434,false
0.03,0.38,2.59481797339845e-06,1.00000117289519,-0.144116731385075,false
0.03,0.39,7.80337634239936e-06,0.999998564514667,-0.135557747987035,false
0.03,0.4,2.75828570272611e-06,1.0000010910326,-0.12607454913,false
0.03,0.41,2.00113170491982e-05,0.999992450931511,-0.115647250888826,false
0.03,0.42,6.58003830335268e-06,0.99999917714697,-0.1042779769134,false
0.03,0.43,7.17944613907513e-06,0.999998876971065,-0.0919600094153342,false
0.03,0.44,-2.29915407627707e-06,1.00000362373483,-0.0787146615993218,false
0.03,0.45,1.49847040815973e-06,1.00000172193226,-0.0645855603227091,false
0.03,0.46,3.53662816555331e-06,1.00000070124849,-0.049687821554464,false
0.03,0.47,2.62988365659998e-06,1.00000115533473,-0.0342828531911944,false
0.03,0.48,-2.30006322698536e-06,1.00000362419012,-0.0190486527707924,false
0.03,0.49,6.9287526923116e-06,0.99999900251519,-0.00592419091216518,false
0.03,0.5,0.000368478953568514,0.999817942722119,0,true
0.03,0.51,4.31051799528138e-06,1.00000031369419,-0.00618720194629267,false
0.03,0.52,-2.31845447493554e-06,1.00000363340023,-0.0209681281258219,false
0.03,0.53,-4.35136107154192e-06,1.00000465145428,-0.0399626131864149,false
0.03,0.54,-5.34976212923502e-06,1.00000515144098,-0.0614365489184745,false
0.03,0.55,1.31066296666731e-06,1.00000181598386,-0.0847697731120304,false
0.03,0.56,7.39302705546647e-06,0.999998770012429,-0.1097163223162,false
0.03,0.57,0.508367338536331,0.723491644148901,-0.214865920438658,false
0.03,0.58,0.490798560327288,0.734098013923002,-0.227332279013214,false
0.03,0.59,1.7369385541875e-06,1.00000160251041,-0.193481737135649,false
0.03,0.6,6.73849935483557e-06,0.999999097791669,-0.224307975148304,false
0.03,0.61,-9.58957543343944e-06,1.00000727468615,-0.256599318302056,false
0.03,0.62,0.231412344924355,0.880494024521791,-0.303573659284179,false
0.03,0.63,1.80494546520633e-06,1.0000015684534,-0.325610433638566,false
0.03,0.64,1.00000247234129,6.16664034493148e-07,-0.177039105499386,false
0.03,0.65,1.00000247230956,3.82539255367098e-06,-0.175439114482712,false
0.03,0.66,1.00000247233823,9.26206147251716e-07,-0.173641770619253,false
0.03,0.67,1.00000247237431,-2.72189039309935e-06,-0.171641566421312,false
0.03,0.68,1.0000024723646,-1.7401518188097e-06,-0.169437414289524,false
0.03,0.69,1.00000247232334,2.46509224189626e-06,-0.167025595956581,false
0.03,0.7,1.00000247233143,1.61389663349016e-06,-0.16440407743203,false
0.03,0.71,1.00000247238021,-3.31918518293972e-06,-0.161569310619786,false
0.03,0.72,1.0000024723497,-2.33469022763633e-07,-0.158520038927144,false
0.03,0.73,1.00000247231203,3.5752961443281e-06,-0.155251829538108,false
0.03,0.74,1.00000247237612,-2.90483942462059e-06,-0.15176383020416,false
0.03,0.75,1.00000247234291,4.5264913832667e-07,-0.148052986035208,false
0.03,0.76,1.00000247233202,1.55368902973252e-06,-0.144116449211312,false
0.03,0.77,1.00000247237745,-3.03992589382716e-06,-0.139952213940336,false
0.03,0.78,1.0000024723095,3.83180037362422e-06,-0.135558335567702,false
0.03,0.79,1.00000247238397,-3.69864884635579e-06,-0.130932929673376,false
0.03,0.8,1.00000247232481,2.28297127582318e-06,-0.126074174496944,false
0.03,0.81,1.00000247233724,1.02597110795421e-06,-0.120980317172096,false
0.03,0.82,1.00000247241961,-7.30268679149421e-06,-0.115649668501512,false
0.03,0.83,1.000002472345,2.41647380968713e-07,-0.110083091233665,false
0.03,0.84,1.00000247227378,7.44346806067549e-06,-0.104278517815618,false
0.03,0.85,1.00000247220974,1.39188752083426e-05,-0.0982372841517289,false
0.03,0.86,1.00000247218774,1.61433660081844e-05,-0.091960986461392,false
0.03,0.87,1.00000247196154,3.90162594852053e-05,-0.0854514058826498,false
0.03,0.88,1.00000247243472,-8.83049343692742e-06,-0.0787140722206914,false
0.03,0.89,1.00000247230632,4.15246309715481e-06,-0.0717553235482566,false
0.03,0.9,1.00000247232629,2.13126690612276e-06,-0.0645859052951744,false
0.03,0.91,1.00000247237001,-2.28773023644059e-06,-0.0572217951798923,false
0.03,0.92,1.00000247236547,-1.82856384774867e-06,-0.0496877637699673,false
0.03,0.93,1.00000247234821,-8.27779392779462e-08,-0.0420218930491564,false
0.03,0.94,1.0000024723354,1.21220343695714e-06,-0.0342833503128609,false
0.03,0.95,1.00000247234492,2.49843506268532e-07,-0.026570940039194,false
0.03,0.96,1.0000024723542,-6.88607646781358e-07,-0.0190483120253776,false
0.03,0.97,1.00000247234296,4.48592724436412e-07,-0.0120015746796761,false
0.03,0.98,1.00000247234479,2.62446520553099e-07,-0.005924633675656,false
0.03,0.99,1.00000247234879,-1.41635820953567e-07,-0.00160602108364394,false
0.03,1,1.00000247237949,-2.85644448029271e-06,0,true
0.04,0.01,2.33659921278343e-05,0.999990770952426,-0.00997975330496023,false
0.04,0.02,1.7401113341339e-05,0.999993758088697,-0.0199037923664684,false
0.04,0.03,1.13869337886349e-05,0.999996769914172,-0.0297481174088549,false
0.04,0.04,-2.07573960429885e-05,1.00000199937908,-0.0394890105507608,false
0.04,0.05,-8.18336528458766e-07,1.00000288216003,-0.0491016234099017,false
0.04,0.06,-7.0304111197398e-06,1.00000599308885,-0.0585628026833659,false
0.04,0.07,-3.4687900755509e-05,0.999995045027139,-0.0678464855560185,false
0.04,0.08,-2.7280421326217e-05,0.999998742970611,-0.0769336410833679,false
0.04,0.09,3.06148659069474e-06,1.00000093919341,-0.0857975760525298,false
0.04,0.1,1.04555587525295e-05,0.999997236335075,-0.0944128827547699,false
0.04,0.11,1.78953845736334e-05,0.999993510563881,-0.10275665220971,false
0.04,0.12,2.53810593949502e-05,0.999989761832084,-0.110804889357109,false
0.04,0.13,3.29070977374378e-05,0.999985992886744,-0.118533600119232,false
0.04,0.14,3.22025779787691e-05,0.999986345701377,-0.125920342431359,false
0.04,0.15,2.45073661683012e-05,0.999990199366663,-0.132943788568648,false
0.04,0.16,1.65610355965117e-05,0.999994178789065,-0.139576497121742,false
0.04,0.17,-1.55562755807845e-05,1.00000459586951,-0.145796490825616,false
0.04,0.18,-1.9980033131485e-07,1.00000257240488,-0.151573720809837,false
0.04,0.19,-3.29146648257015e-05,0.999995930257573,-0.156886872826052,false
0.04,0.2,-4.58967246565492e-06,1.00000477079763,-0.161721769206362,false
0.04,0.21,-1.73193399509201e-05,1.0000037157169,-0.166044804030814,false
0.04,0.22,1.54179496374924e-05,0.999994751232137,-0.169831044767339,false
0.04,0.23,2.5625583081384e-05,0.999989639377697,-0.17306020397443,false
0.04,0.24,2.92562814867032e-05,0.999987821169602,-0.175711082022964,false
0.04,0.25,1.70788383473282e-05,0.999993919479961,-0.177764121030941,false
0.04,0.26,4.22721391484499e-06,1.00000035541183,-0.179187915229945,false
0.04,0.27,-2.866278632651e-05,0.999998052869791,-0.179954936278595,false
0.04,0.28,-1.89099719490881e-05,1.00000292164555,-0.180057683828136,false
0.04,0.29,1.60939751509858e-05,0.999994412687062,-0.179455075916324,false
0.04,0.3,2.79978756635896e-05,0.99998845136341,-0.178132997009146,false
0.04,0.31,9.57675646897842e-06,0.999997676428205,-0.176077871908176,false
0.04,0.32,-3.01319260113872e-05,0.999997319449529,-0.173249342959708,false
0.04,0.33,9.5904946035055e-06,0.99999766954832,-0.169640072232479,false
0.04,0.34,2.36223095692978e-05,0.999990642591876,-0.165217425748357,false
0.04,0.35,-2.64238930932355e-06,1.00000379562272,-0.15997249355483,false
0.04,0.36,9.75116248610076e-06,0.999997589087865,-0.153874262541938,false
0.04,0.37,1.01513404237438e-05,0.999997388683787,-0.146910875354505,false
0.04,0.38,6.20575998368135e-06,0.999999364580845,-0.139061691627432,false
0.04,0.39,2.11698848700704e-06,1.00000141218618,-0.130314858782271,false
0.04,0.4,2.07052485182815e-05,0.999992103419359,-0.12065572481912,false
0.04,0.41,1.23644789945708e-05,0.999996280371828,-0.110083372963971,false
0.04,0.42,1.86818447867031e-05,0.999993116714498,-0.0986016399318886,false
0.04,0.43,-7.32167828151567e-06,1.00000613895178,-0.0862304322774998,false
0.04,0.44,1.2836141265415e-06,1.00000182952958,-0.0730083693561477,false
0.04,0.45,-6.39137218560964e-06,1.00000567306619,-0.0590318973458245,false
0.04,0.46,5.30137578365069e-06,0.999999817485078,-0.0444919724144344,false
