zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,solution_5,power,test_FLAG
0.01,0.54,1.1785263167109,-0.213410172092022,0.018739221642015,0.0153880093967561,0.000757963590695186,-0.0353337497322564,false
0.01,0.55,1.1757839602643,-0.206992226130297,0.014729158352637,0.0151250594942787,0.00135536321480225,-0.0341979077226264,false
0.01,0.56,1.16998440441894,-0.194501541475435,0.007497638174824,0.0141809192124922,0.00283989439389334,-0.0332160273875941,false
0.01,0.57,1.17033161079245,-0.194304148990832,0.00732672359219805,0.0142301230212718,0.00241692225832709,-0.0316357063506597,false
0.01,0.58,1.16782640685041,-0.188644805608614,0.00429895452409985,0.0136916988373637,0.00282892594139993,-0.0302618573899475,false
0.01,0.59,1.1636146647377,-0.180009884484288,0.000285527005856786,0.0122837516959032,0.00382708457153897,-0.0288783593034784,false
0.01,0.6,1.16331995587504,-0.179056803896917,0.000186717295642521,0.0117029335892036,0.00384828892071555,-0.0278154001765952,false
0.01,0.61,1.15964939326454,-0.171730336499762,-0.00294710259475829,0.0104744138197342,0.00455467667557773,-0.0263652495927622,false
0.01,0.62,1.15879335739075,-0.168046734602922,-0.0047196458433966,0.0088859634696063,0.00470294285493936,-0.0261289010192489,false
0.01,0.63,1.15414195666796,-0.16318908752636,-0.00768162977687694,0.00713880495950715,0.00425872275643583,-0.0268073929543602,false
0.01,0.64,1.14993598012929,-0.157795439148573,-0.0100926716302683,0.00563212228221316,0.00385714999900336,-0.027546497936994,false
0.01,0.65,1.14619586507411,-0.152446180377501,-0.0118984724692484,0.00432844609978094,0.00349012106014333,-0.0282611375097685,false
0.01,0.66,1.14238097922652,-0.146467119917751,-0.0135336568959238,0.00315991671168643,0.00318190037342495,-0.028877666731388,false
0.01,0.67,1.13870485921363,-0.140557351767153,-0.0147871267653712,0.00210637785320577,0.00287144491885856,-0.02950459623355,false
0.01,0.68,1.13511784613201,-0.134715594210923,-0.015778344657833,0.00118277186501241,0.00258393651817901,-0.02999237156665,false
0.01,0.69,1.1310483888783,-0.12813800262113,-0.0169885183347784,0.00051232525057354,0.00214504071601198,-0.0307231260351082,false
0.01,0.7,1.12796020811279,-0.123239793406378,-0.0171817483390287,-0.0004036119010406,0.00204570260030548,-0.0305028477094875,false
0.01,0.71,1.12434630185978,-0.117635588967774,-0.0176374375115705,-0.00110960852875908,0.00178894005770005,-0.0304842798210193,false
0.01,0.72,1.12080053614693,-0.112270303583265,-0.0179160353420545,-0.0017358852418917,0.00152946636054533,-0.0303210502461426,false
0.01,0.73,1.10427601313177,-0.0902801374231353,-0.0179998036132752,-0.00398775342363276,-0.000468458557273667,-0.0320710675239575,false
0.01,0.74,1.09920808652925,-0.0831677732090526,-0.0185505652539107,-0.00405473136025045,-0.000876234017069468,-0.0301575686242992,false
0.01,0.75,1.09688072304201,-0.0799443975562583,-0.0185110999310148,-0.00421314406678564,-0.000915044207662944,-0.0283929033086557,false
0.01,0.76,1.09402062023703,-0.0766518257655394,-0.0176884955397925,-0.00442225717323697,-0.00125338342053329,-0.0268743445154153,false
0.01,0.77,1.09177822750773,-0.0733402259867697,-0.0181539512806056,-0.00458657189101545,-0.00112245060827143,-0.0252360116346398,false
0.01,0.78,1.09470421579742,-0.0779382578126933,-0.0159967006403882,-0.00536751785582228,-0.000650185980982813,-0.0245820659930201,false
0.01,0.79,1.08712072512783,-0.0677740951835138,-0.0174474396193044,-0.00492847707520766,-0.00139372400249666,-0.0225498600321111,false
0.01,0.8,1.0903648160162,-0.0710352339713737,-0.0180306782706605,-0.00373739750583251,-0.000734754647292146,-0.0258026359704074,false
0.01,0.81,1.08324441613851,-0.0635371937526571,-0.0164802706031014,-0.00517928258082073,-0.00169879146655211,-0.0203008036034574,false
0.01,0.82,1.0814934554449,-0.0615662305600326,-0.0161833916029982,-0.00529230193394148,-0.0017923660677457,-0.0193194578315588,false
0.01,0.83,1.07772658644452,-0.0577134137935004,-0.015106750010884,-0.00513943933169628,-0.00186831042559423,-0.0205944827261293,false
0.01,0.84,1.07356889167634,-0.0537093364973329,-0.0141011767867847,-0.00493920568285558,-0.0018907617708984,-0.0222438563045,false
0.01,0.85,1.07194768804703,-0.0525787430759425,-0.0138119015998355,-0.00428682184710669,-0.00165408049387637,-0.0249343444339908,false
0.01,0.86,1.06403393640104,-0.0454483223315242,-0.012318347404277,-0.00444688366842888,-0.00183810581268516,-0.0261626202325165,false
0.01,0.87,1.05902262832247,-0.041557208678798,-0.0115210640599973,-0.00416879653078713,-0.00177543809271051,-0.0281782357258164,false
0.01,0.88,1.05512620717849,-0.038802266765449,-0.0107362521563889,-0.00389347717652943,-0.00169394027429392,-0.0299227513906702,false
0.01,0.89,1.04843573291968,-0.0334071272499847,-0.00952233666979084,-0.00374591639183849,-0.00175989860009266,-0.0312378449213705,false
